Wavelength (nm),Absorbance,Title,Time
190,-0.059,7LS_05nov2015,11/19/2015 11:20:58 AM
191,0.258,,
192,0.314,,
193,0.198,,
194,-0.059,,
195,-0.152,,
196,0.177,,
197,0.287,,
198,0.322,,
199,0.376,,
200,0.046,,
201,-0.174,,
202,-0.198,,
203,0.026,,
204,0.14,,
205,0.061,,
206,0.125,,
207,0.162,,
208,0.089,,
209,0.274,,
210,0.178,,
211,0.108,,
212,0.078,,
213,-0.101,,
214,-0.065,,
215,-0.095,,
216,0.006,,
217,0.169,,
218,0.269,,
219,0.243,,
220,0.206,,
221,0.209,,
222,0.209,,
223,0.228,,
224,0.236,,
225,0.236,,
226,0.24,,
227,0.239,,
228,0.243,,
229,0.242,,
230,0.239,,
231,0.235,,
232,0.229,,
233,0.225,,
234,0.224,,
235,0.221,,
236,0.221,,
237,0.218,,
238,0.215,,
239,0.214,,
240,0.211,,
241,0.212,,
242,0.212,,
243,0.211,,
244,0.207,,
245,0.204,,
246,0.204,,
247,0.203,,
248,0.202,,
249,0.2,,
250,0.199,,
251,0.198,,
252,0.196,,
253,0.194,,
254,0.194,,
255,0.194,,
256,0.193,,
257,0.191,,
258,0.19,,
259,0.19,,
260,0.189,,
261,0.187,,
262,0.185,,
263,0.183,,
264,0.181,,
265,0.18,,
266,0.18,,
267,0.179,,
268,0.177,,
269,0.175,,
270,0.174,,
271,0.173,,
272,0.171,,
273,0.168,,
274,0.167,,
275,0.167,,
276,0.165,,
277,0.162,,
278,0.159,,
279,0.158,,
280,0.157,,
281,0.155,,
282,0.153,,
283,0.151,,
284,0.149,,
285,0.147,,
286,0.145,,
287,0.144,,
288,0.142,,
289,0.141,,
290,0.138,,
291,0.137,,
292,0.137,,
293,0.135,,
294,0.134,,
295,0.132,,
296,0.131,,
297,0.129,,
298,0.127,,
299,0.125,,
300,0.123,,
301,0.121,,
302,0.121,,
303,0.12,,
304,0.118,,
305,0.117,,
306,0.116,,
307,0.115,,
308,0.113,,
309,0.112,,
310,0.111,,
311,0.11,,
312,0.108,,
313,0.107,,
314,0.106,,
315,0.106,,
316,0.103,,
317,0.102,,
318,0.101,,
319,0.1,,
320,0.099,,
321,0.098,,
322,0.097,,
323,0.097,,
324,0.096,,
325,0.095,,
326,0.093,,
327,0.091,,
328,0.09,,
329,0.089,,
330,0.089,,
331,0.089,,
332,0.088,,
333,0.087,,
334,0.086,,
335,0.085,,
336,0.085,,
337,0.084,,
338,0.083,,
339,0.082,,
340,0.08,,
341,0.079,,
342,0.079,,
343,0.078,,
344,0.077,,
345,0.076,,
346,0.076,,
347,0.075,,
348,0.074,,
349,0.073,,
350,0.073,,
351,0.073,,
352,0.073,,
353,0.073,,
354,0.072,,
355,0.069,,
356,0.068,,
357,0.068,,
358,0.068,,
359,0.068,,
360,0.068,,
361,0.068,,
362,0.066,,
363,0.064,,
364,0.062,,
365,0.061,,
366,0.062,,
367,0.062,,
368,0.063,,
369,0.062,,
370,0.061,,
371,0.06,,
372,0.059,,
373,0.058,,
374,0.058,,
375,0.057,,
376,0.057,,
377,0.056,,
378,0.054,,
379,0.053,,
380,0.053,,
381,0.053,,
382,0.051,,
383,0.05,,
384,0.049,,
385,0.049,,
386,0.049,,
387,0.048,,
388,0.047,,
389,0.047,,
390,0.047,,
391,0.048,,
392,0.048,,
393,0.048,,
394,0.048,,
395,0.046,,
396,0.044,,
397,0.042,,
398,0.042,,
399,0.042,,
400,0.042,,
401,0.041,,
402,0.041,,
403,0.042,,
404,0.043,,
405,0.043,,
406,0.041,,
407,0.04,,
408,0.038,,
409,0.039,,
410,0.04,,
411,0.04,,
412,0.039,,
413,0.038,,
414,0.038,,
415,0.038,,
416,0.039,,
417,0.038,,
418,0.036,,
419,0.035,,
420,0.034,,
421,0.034,,
422,0.033,,
