Wavelength (nm),Absorbance,Title,Time
190,0.389,3L_8oct2015,10/8/2015 10:52:37 AM
191,0.334,,
192,0.173,,
193,0.054,,
194,-0.111,,
195,0.053,,
196,0.025,,
197,-0.099,,
198,-0.335,,
199,-0.163,,
200,0.111,,
201,0.182,,
202,-0.033,,
203,-0.382,,
204,-0.045,,
205,0.26,,
206,-0.083,,
207,-0.487,,
208,-0.844,,
209,-0.36,,
210,0.1,,
211,0.011,,
212,-0.02,,
213,-0.352,,
214,-0.195,,
215,0.07,,
216,0.077,,
217,0.298,,
218,0.175,,
219,0.228,,
220,0.309,,
221,0.29,,
222,0.276,,
223,0.272,,
224,0.268,,
225,0.292,,
226,0.305,,
227,0.305,,
228,0.305,,
229,0.301,,
230,0.297,,
231,0.288,,
232,0.281,,
233,0.274,,
234,0.269,,
235,0.268,,
236,0.265,,
237,0.264,,
238,0.259,,
239,0.256,,
240,0.252,,
241,0.249,,
242,0.248,,
243,0.244,,
244,0.241,,
245,0.239,,
246,0.239,,
247,0.238,,
248,0.236,,
249,0.233,,
250,0.231,,
251,0.23,,
252,0.227,,
253,0.225,,
254,0.223,,
255,0.222,,
256,0.22,,
257,0.219,,
258,0.219,,
259,0.219,,
260,0.219,,
261,0.215,,
262,0.212,,
263,0.21,,
264,0.208,,
265,0.207,,
266,0.206,,
267,0.205,,
268,0.204,,
269,0.201,,
270,0.2,,
271,0.199,,
272,0.196,,
273,0.194,,
274,0.191,,
275,0.19,,
276,0.189,,
277,0.188,,
278,0.186,,
279,0.184,,
280,0.183,,
281,0.18,,
282,0.178,,
283,0.175,,
284,0.173,,
285,0.171,,
286,0.169,,
287,0.166,,
288,0.164,,
289,0.163,,
290,0.161,,
291,0.16,,
292,0.157,,
293,0.156,,
294,0.154,,
295,0.153,,
296,0.152,,
297,0.15,,
298,0.148,,
299,0.145,,
300,0.143,,
301,0.141,,
302,0.139,,
303,0.137,,
304,0.135,,
305,0.134,,
306,0.133,,
307,0.132,,
308,0.13,,
309,0.128,,
310,0.127,,
311,0.124,,
312,0.122,,
313,0.121,,
314,0.12,,
315,0.119,,
316,0.118,,
317,0.116,,
318,0.115,,
319,0.114,,
320,0.112,,
321,0.111,,
322,0.109,,
323,0.109,,
324,0.108,,
325,0.106,,
326,0.105,,
327,0.104,,
328,0.103,,
329,0.101,,
330,0.099,,
331,0.097,,
332,0.096,,
333,0.095,,
334,0.094,,
335,0.092,,
336,0.09,,
337,0.09,,
338,0.09,,
339,0.089,,
340,0.087,,
341,0.085,,
342,0.085,,
343,0.085,,
344,0.084,,
345,0.083,,
346,0.081,,
347,0.081,,
348,0.08,,
349,0.08,,
350,0.078,,
351,0.077,,
352,0.076,,
353,0.076,,
354,0.074,,
355,0.072,,
356,0.072,,
357,0.072,,
358,0.072,,
359,0.071,,
360,0.07,,
361,0.07,,
362,0.069,,
363,0.067,,
364,0.065,,
365,0.065,,
366,0.065,,
367,0.066,,
368,0.064,,
369,0.063,,
370,0.062,,
371,0.062,,
372,0.061,,
373,0.06,,
374,0.06,,
375,0.058,,
376,0.058,,
377,0.056,,
378,0.055,,
379,0.054,,
380,0.054,,
381,0.054,,
382,0.053,,
383,0.053,,
384,0.052,,
385,0.051,,
386,0.052,,
387,0.052,,
388,0.051,,
389,0.05,,
390,0.049,,
391,0.05,,
392,0.051,,
393,0.051,,
394,0.05,,
395,0.048,,
396,0.047,,
397,0.046,,
398,0.044,,
399,0.043,,
400,0.043,,
401,0.043,,
402,0.044,,
403,0.044,,
404,0.044,,
405,0.045,,
406,0.045,,
407,0.044,,
408,0.044,,
409,0.044,,
410,0.043,,
411,0.042,,
412,0.041,,
413,0.04,,
414,0.04,,
415,0.04,,
416,0.04,,
417,0.039,,
418,0.038,,
419,0.037,,
420,0.036,,
421,0.035,,
422,0.035,,
423,0.034,,
424,0.034,,
425,0.034,,
426,0.034,,
427,0.034,,
428,0.033,,
429,0.032,,
430,0.032,,
431,0.032,,
432,0.032,,
433,0.033,,
434,0.033,,
435,0.032,,
436,0.032,,
437,0.031,,
438,0.031,,
439,0.031,,
440,0.03,,
441,0.029,,
442,0.029,,
443,0.029,,
