Wavelength (nm),Absorbance,Title,Time
190,-0.114,2L_05nov2015,11/19/2015 11:27:46 AM
191,0.015,,
192,0.034,,
193,0.001,,
194,0.075,,
195,-0.058,,
196,0.052,,
197,0.127,,
198,0.203,,
199,0.543,,
200,0.229,,
201,-0.117,,
202,-0.395,,
203,-0.112,,
204,0.248,,
205,0.257,,
206,0.306,,
207,0.31,,
208,0.47,,
209,0.447,,
210,0.304,,
211,0.426,,
212,0.715,,
213,0.565,,
214,0.215,,
215,0.015,,
216,0.082,,
217,0.255,,
218,0.306,,
219,0.249,,
220,0.267,,
221,0.27,,
222,0.234,,
223,0.266,,
224,0.274,,
225,0.277,,
226,0.283,,
227,0.28,,
228,0.281,,
229,0.279,,
230,0.273,,
231,0.27,,
232,0.263,,
233,0.258,,
234,0.254,,
235,0.251,,
236,0.249,,
237,0.243,,
238,0.238,,
239,0.234,,
240,0.232,,
241,0.232,,
242,0.231,,
243,0.229,,
244,0.226,,
245,0.224,,
246,0.223,,
247,0.221,,
248,0.219,,
249,0.216,,
250,0.213,,
251,0.211,,
252,0.211,,
253,0.211,,
254,0.21,,
255,0.208,,
256,0.203,,
257,0.201,,
258,0.199,,
259,0.199,,
260,0.2,,
261,0.199,,
262,0.197,,
263,0.195,,
264,0.193,,
265,0.191,,
266,0.19,,
267,0.187,,
268,0.185,,
269,0.184,,
270,0.181,,
271,0.18,,
272,0.178,,
273,0.176,,
274,0.175,,
275,0.173,,
276,0.17,,
277,0.168,,
278,0.165,,
279,0.163,,
280,0.162,,
281,0.16,,
282,0.158,,
283,0.156,,
284,0.154,,
285,0.151,,
286,0.148,,
287,0.146,,
288,0.144,,
289,0.142,,
290,0.14,,
291,0.138,,
292,0.136,,
293,0.134,,
294,0.133,,
295,0.131,,
296,0.13,,
297,0.127,,
298,0.125,,
299,0.122,,
300,0.12,,
301,0.119,,
302,0.118,,
303,0.116,,
304,0.115,,
305,0.113,,
306,0.112,,
307,0.11,,
308,0.108,,
309,0.107,,
310,0.105,,
311,0.104,,
312,0.103,,
313,0.101,,
314,0.1,,
315,0.098,,
316,0.097,,
317,0.096,,
318,0.094,,
319,0.093,,
320,0.092,,
321,0.09,,
322,0.089,,
323,0.088,,
324,0.087,,
325,0.086,,
326,0.085,,
327,0.083,,
328,0.081,,
329,0.08,,
330,0.08,,
331,0.08,,
332,0.078,,
333,0.077,,
334,0.076,,
335,0.074,,
336,0.073,,
337,0.073,,
338,0.072,,
339,0.07,,
340,0.069,,
341,0.068,,
342,0.067,,
343,0.066,,
344,0.066,,
345,0.065,,
346,0.064,,
347,0.063,,
348,0.062,,
349,0.06,,
350,0.06,,
351,0.059,,
352,0.059,,
353,0.06,,
354,0.059,,
355,0.057,,
356,0.055,,
357,0.055,,
358,0.055,,
359,0.055,,
360,0.054,,
361,0.054,,
362,0.053,,
363,0.051,,
364,0.049,,
365,0.048,,
366,0.048,,
367,0.049,,
368,0.05,,
369,0.049,,
370,0.048,,
371,0.047,,
372,0.045,,
373,0.044,,
374,0.043,,
375,0.043,,
376,0.045,,
377,0.043,,
378,0.042,,
379,0.04,,
380,0.039,,
381,0.039,,
382,0.038,,
383,0.038,,
384,0.037,,
385,0.037,,
386,0.039,,
387,0.039,,
388,0.037,,
389,0.036,,
390,0.035,,
391,0.036,,
392,0.036,,
393,0.036,,
394,0.036,,
395,0.035,,
396,0.034,,
397,0.032,,
398,0.031,,
399,0.031,,
400,0.032,,
401,0.032,,
402,0.032,,
403,0.033,,
404,0.032,,
405,0.031,,
406,0.029,,
407,0.029,,
408,0.028,,
409,0.029,,
410,0.029,,
411,0.029,,
412,0.029,,
413,0.029,,
414,0.029,,
415,0.028,,
416,0.027,,
417,0.027,,
418,0.026,,
419,0.025,,
420,0.025,,
421,0.025,,
422,0.024,,
423,0.023,,
424,0.023,,
425,0.023,,
426,0.022,,
427,0.022,,
428,0.023,,
429,0.022,,
430,0.021,,
431,0.021,,
432,0.021,,
433,0.021,,
434,0.021,,
435,0.021,,
436,0.021,,
437,0.021,,
438,0.02,,
439,0.02,,
440,0.019,,
441,0.019,,
442,0.019,,
443,0.019,,
444,0.018,,
445,0.018,,
446,0.018,,
447,0.018,,
448,0.017,,
449,0.017,,
450,0.016,,
451,0.016,,
452,0.016,,
453,0.016,,
454,0.016,,
455,0.016,,
456,0.016,,
457,0.016,,
458,0.015,,
459,0.015,,
460,0.015,,
461,0.015,,
462,0.015,,
463,0.015,,
464,0.015,,
465,0.015,,
466,0.014,,
467,0.014,,
468,0.013,,
469,0.014,,
470,0.014,,
471,0.014,,
472,0.014,,
473,0.014,,
474,0.013,,
475,0.012,,
476,0.012,,
477,0.013,,
478,0.013,,
479,0.012,,
480,0.012,,
481,0.012,,
482,0.012,,
483,0.012,,
484,0.012,,
485,0.012,,
486,0.012,,
487,0.011,,
488,0.011,,
489,0.012,,
490,0.011,,
491,0.01,,
492,0.01,,
493,0.01,,
494,0.01,,
495,0.01,,
496,0.01,,
497,0.011,,
498,0.01,,
499,0.01,,
500,0.01,,
501,0.011,,
502,0.011,,
503,0.01,,
504,0.01,,
505,0.01,,
506,0.011,,
507,0.011,,
508,0.011,,
509,0.01,,
510,0.009,,
511,0.009,,
512,0.008,,
513,0.009,,
514,0.009,,
515,0.009,,
516,0.009,,
517,0.008,,
518,0.008,,
519,0.009,,
520,0.009,,
521,0.009,,
522,0.008,,
523,0.008,,
524,0.008,,
525,0.008,,
526,0.008,,
527,0.007,,
528,0.008,,
529,0.008,,
530,0.007,,
531,0.007,,
532,0.007,,
533,0.008,,
534,0.008,,
535,0.007,,
536,0.007,,
537,0.007,,
538,0.007,,
539,0.007,,
540,0.006,,
541,0.006,,
542,0.007,,
543,0.007,,
544,0.008,,
545,0.008,,
546,0.007,,
547,0.006,,
548,0.006,,
549,0.006,,
550,0.006,,
551,0.005,,
552,0.005,,
553,0.005,,
554,0.006,,
555,0.005,,
556,0.005,,
557,0.006,,
558,0.005,,
559,0.006,,
560,0.006,,
561,0.005,,
562,0.005,,
563,0.006,,
564,0.006,,
565,0.007,,
566,0.006,,
567,0.005,,
568,0.005,,
569,0.006,,
570,0.005,,
571,0.005,,
572,0.005,,
573,0.006,,
574,0.006,,
575,0.005,,
576,0.004,,
577,0.004,,
578,0.005,,
579,0.006,,
580,0.006,,
581,0.006,,
582,0.006,,
583,0.005,,
584,0.003,,
585,0.003,,
586,0.005,,
587,0.006,,
588,0.005,,
589,0.004,,
590,0.004,,
591,0.005,,
592,0.005,,
593,0.004,,
594,0.004,,
595,0.006,,
596,0.005,,
597,0.004,,
598,0.004,,
599,0.004,,
600,0.003,,
601,0.003,,
602,0.003,,
603,0.003,,
604,0.003,,
605,0.003,,
606,0.004,,
607,0.005,,
608,0.005,,
609,0.005,,
610,0.005,,
611,0.005,,
612,0.004,,
613,0.004,,
614,0.002,,
615,0.001,,
616,0.003,,
617,0.005,,
618,0.005,,
619,0.004,,
620,0.004,,
621,0.003,,
622,0.003,,
623,0.002,,
624,0.003,,
625,0.006,,
626,0.005,,
627,0.004,,
628,0.004,,
629,0.005,,
630,0.006,,
631,0.005,,
632,0.005,,
633,0.004,,
634,0.004,,
635,0.004,,
636,0.004,,
637,0.004,,
638,0.003,,
639,0.002,,
640,0.001,,
641,0.001,,
642,0.002,,
643,0.002,,
644,0.003,,
645,0.003,,
646,0.003,,
647,0.002,,
648,0.002,,
649,0.003,,
650,0.003,,
651,0.003,,
652,0.003,,
653,0.004,,
654,0.004,,
655,0.005,,
656,0.004,,
657,0.004,,
658,0.004,,
659,0.004,,
660,0.004,,
661,0.004,,
662,0.003,,
663,0.002,,
664,0.002,,
665,0.003,,
666,0.003,,
667,0.004,,
668,0.003,,
669,0.003,,
670,0.003,,
671,0.003,,
672,0.002,,
673,0.003,,
674,0.003,,
675,0.003,,
676,0.003,,
677,0.002,,
678,0.002,,
679,0.003,,
680,0.002,,
681,0.003,,
682,0.001,,
683,0.002,,
684,0.003,,
685,0.005,,
686,0.003,,
687,0.002,,
688,0.001,,
689,0.002,,
690,0.003,,
691,0.002,,
692,0.002,,
693,0.002,,
694,0.003,,
695,0.002,,
696,0.003,,
697,0.004,,
698,0.003,,
699,0.002,,
700,0.001,,
701,0.003,,
702,0.003,,
703,0.002,,
704,0,,
705,0.001,,
706,0.003,,
707,0.004,,
708,0.004,,
709,0.004,,
710,0.003,,
711,0.003,,
712,0.002,,
713,0.003,,
714,0.002,,
715,0.002,,
716,0.002,,
717,0.005,,
718,0.004,,
719,0.003,,
720,0.001,,
721,0.002,,
722,0.003,,
723,0.002,,
724,0.003,,
725,0.004,,
726,0.003,,
727,0.003,,
728,0.002,,
729,0.002,,
730,0,,
731,0.001,,
732,0.001,,
733,0.003,,
734,0.002,,
735,0,,
736,-0.001,,
737,0.001,,
738,0.001,,
739,0.001,,
740,0,,
741,0.001,,
742,0,,
743,0.001,,
744,0.002,,
745,0.002,,
746,0.002,,
747,0.004,,
748,0.004,,
749,0.001,,
750,0,,
751,0.002,,
752,0.002,,
753,0.003,,
754,0.004,,
755,0,,
756,0.002,,
757,0.004,,
758,0.006,,
759,0.001,,
760,0.002,,
761,0.001,,
762,0.003,,
763,0.002,,
764,0.003,,
765,0.001,,
766,0.001,,
767,0.002,,
768,0.004,,
769,0.004,,
770,0.004,,
771,0,,
772,-0.002,,
773,-0.002,,
774,0.005,,
775,0.006,,
776,0.004,,
777,-0.002,,
778,-0.004,,
779,0,,
780,0.004,,
781,0.006,,
782,0.005,,
783,0.003,,
784,0.006,,
785,0.01,,
786,0.006,,
787,0.002,,
788,-0.001,,
789,0,,
790,0.001,,
791,0.002,,
792,0.005,,
793,0.003,,
794,0.003,,
795,0.004,,
796,0.005,,
797,0.002,,
798,0.003,,
799,0.003,,
800,0.003,,
801,0.001,,
802,0.001,,
803,-0.001,,
804,0.001,,
805,-0.001,,
806,0,,
807,0.004,,
808,0.005,,
809,-0.001,,
810,-0.008,,
811,-0.002,,
812,0,,
813,0.004,,
814,0.007,,
815,0.01,,
816,0.006,,
817,0.003,,
818,0.003,,
819,0.003,,
820,0.006,,
821,0.007,,
822,0.005,,
823,-0.001,,
824,-0.001,,
825,0.003,,
826,0.004,,
827,0.002,,
828,0.001,,
829,0.002,,
830,0.001,,
831,0,,
832,-0.001,,
833,0.001,,
834,0.001,,
835,0.002,,
836,0.001,,
837,0.001,,
838,-0.002,,
839,0.001,,
840,0.001,,
