Wavelength (nm),Absorbance,Title,Time
190,0.171,3L_22oct2015,10/29/2015 9:30:14 AM
191,0.23,,
192,0.282,,
193,0.285,,
194,0.157,,
195,0.144,,
196,0.092,,
197,-0.037,,
198,-0.268,,
199,-0.238,,
200,0.028,,
201,0.127,,
202,0.326,,
203,0.336,,
204,0.097,,
205,-0.096,,
206,-0.019,,
207,-0.041,,
208,0.16,,
209,0.036,,
210,-0.049,,
211,-0.021,,
212,-0.179,,
213,0.086,,
214,0.061,,
215,0.087,,
216,0.058,,
217,0.096,,
218,0.38,,
219,0.4,,
220,0.338,,
221,0.289,,
222,0.301,,
223,0.319,,
224,0.318,,
225,0.325,,
226,0.332,,
227,0.339,,
228,0.338,,
229,0.336,,
230,0.328,,
231,0.321,,
232,0.314,,
233,0.31,,
234,0.306,,
235,0.3,,
236,0.299,,
237,0.294,,
238,0.289,,
239,0.285,,
240,0.282,,
241,0.281,,
242,0.279,,
243,0.275,,
244,0.272,,
245,0.27,,
246,0.269,,
247,0.268,,
248,0.264,,
249,0.259,,
250,0.256,,
251,0.254,,
252,0.251,,
253,0.248,,
254,0.245,,
255,0.243,,
256,0.241,,
257,0.239,,
258,0.239,,
259,0.24,,
260,0.238,,
261,0.235,,
262,0.232,,
263,0.232,,
264,0.228,,
265,0.225,,
266,0.223,,
267,0.223,,
268,0.221,,
269,0.217,,
270,0.215,,
271,0.214,,
272,0.212,,
273,0.209,,
274,0.207,,
275,0.205,,
276,0.203,,
277,0.2,,
278,0.198,,
279,0.196,,
280,0.194,,
281,0.191,,
282,0.188,,
283,0.185,,
284,0.183,,
285,0.181,,
286,0.178,,
287,0.176,,
288,0.175,,
289,0.173,,
290,0.169,,
291,0.166,,
292,0.163,,
293,0.161,,
294,0.159,,
295,0.157,,
296,0.155,,
297,0.153,,
298,0.15,,
299,0.148,,
300,0.145,,
301,0.143,,
302,0.141,,
303,0.14,,
304,0.139,,
305,0.137,,
306,0.134,,
307,0.131,,
308,0.13,,
309,0.129,,
310,0.128,,
311,0.127,,
312,0.125,,
313,0.123,,
314,0.121,,
315,0.119,,
316,0.118,,
317,0.116,,
318,0.115,,
319,0.115,,
320,0.114,,
321,0.112,,
322,0.11,,
323,0.108,,
324,0.107,,
325,0.106,,
326,0.104,,
327,0.102,,
328,0.101,,
329,0.099,,
330,0.098,,
331,0.097,,
332,0.096,,
333,0.095,,
334,0.092,,
335,0.091,,
336,0.09,,
337,0.089,,
338,0.088,,
339,0.086,,
340,0.084,,
341,0.083,,
342,0.083,,
343,0.082,,
344,0.081,,
345,0.079,,
346,0.077,,
347,0.077,,
348,0.076,,
349,0.076,,
350,0.075,,
351,0.073,,
352,0.072,,
353,0.071,,
354,0.07,,
355,0.068,,
356,0.066,,
357,0.066,,
358,0.065,,
359,0.066,,
360,0.065,,
361,0.065,,
362,0.064,,
363,0.063,,
364,0.061,,
365,0.06,,
366,0.06,,
367,0.06,,
368,0.059,,
369,0.058,,
370,0.058,,
371,0.058,,
372,0.057,,
373,0.056,,
374,0.055,,
375,0.054,,
376,0.053,,
377,0.052,,
378,0.051,,
379,0.05,,
380,0.05,,
381,0.05,,
382,0.049,,
383,0.048,,
384,0.047,,
385,0.046,,
386,0.046,,
387,0.046,,
388,0.046,,
389,0.045,,
390,0.044,,
391,0.044,,
392,0.044,,
393,0.044,,
394,0.044,,
395,0.044,,
396,0.042,,
397,0.041,,
398,0.04,,
399,0.038,,
400,0.036,,
401,0.036,,
402,0.038,,
403,0.039,,
404,0.04,,
405,0.038,,
406,0.037,,
407,0.037,,
408,0.037,,
409,0.036,,
410,0.036,,
411,0.035,,
412,0.036,,
413,0.036,,
414,0.037,,
415,0.036,,
416,0.035,,
417,0.034,,
418,0.033,,
419,0.031,,
420,0.031,,
421,0.03,,
422,0.031,,
423,0.03,,
424,0.029,,
425,0.029,,
426,0.029,,
427,0.03,,
428,0.03,,
429,0.029,,
430,0.028,,
431,0.028,,
432,0.028,,
433,0.027,,
434,0.027,,
435,0.026,,
436,0.026,,
437,0.026,,
438,0.025,,
439,0.025,,
440,0.025,,
441,0.024,,
442,0.024,,
443,0.024,,
444,0.024,,
445,0.024,,
446,0.023,,
447,0.023,,
448,0.022,,
449,0.021,,
450,0.021,,
451,0.022,,
452,0.022,,
453,0.021,,
454,0.021,,
455,0.02,,
456,0.021,,
457,0.021,,
458,0.021,,
459,0.021,,
460,0.02,,
461,0.02,,
462,0.019,,
463,0.019,,
464,0.018,,
465,0.018,,
466,0.019,,
467,0.018,,
468,0.018,,
469,0.018,,
470,0.018,,
471,0.018,,
472,0.018,,
473,0.018,,
474,0.018,,
