Wavelength (nm),Absorbance,Title,Time
190,0.09,9S_22oct2015,10/29/2015 9:31:00 AM
191,0.056,,
192,0.069,,
193,-0.067,,
194,-0.168,,
195,-0.362,,
196,-0.297,,
197,-0.369,,
198,-0.503,,
199,-0.346,,
200,-0.243,,
201,-0.221,,
202,0.04,,
203,0.495,,
204,0.617,,
205,0.234,,
206,-0.059,,
207,-0.163,,
208,0.105,,
209,0.044,,
210,-0.228,,
211,-0.195,,
212,-0.264,,
213,-0.198,,
214,-0.272,,
215,-0.212,,
216,-0.137,,
217,0.067,,
218,0.198,,
219,0.188,,
220,0.19,,
221,0.165,,
222,0.168,,
223,0.173,,
224,0.179,,
225,0.18,,
226,0.182,,
227,0.181,,
228,0.182,,
229,0.18,,
230,0.177,,
231,0.172,,
232,0.166,,
233,0.164,,
234,0.164,,
235,0.161,,
236,0.16,,
237,0.156,,
238,0.155,,
239,0.154,,
240,0.152,,
241,0.152,,
242,0.151,,
243,0.15,,
244,0.148,,
245,0.148,,
246,0.148,,
247,0.147,,
248,0.145,,
249,0.142,,
250,0.142,,
251,0.141,,
252,0.141,,
253,0.139,,
254,0.137,,
255,0.136,,
256,0.134,,
257,0.133,,
258,0.132,,
259,0.133,,
260,0.131,,
261,0.13,,
262,0.128,,
263,0.128,,
264,0.126,,
265,0.124,,
266,0.124,,
267,0.124,,
268,0.123,,
269,0.119,,
270,0.118,,
271,0.117,,
272,0.115,,
273,0.113,,
274,0.111,,
275,0.11,,
276,0.109,,
277,0.108,,
278,0.107,,
279,0.105,,
280,0.104,,
281,0.102,,
282,0.1,,
283,0.098,,
284,0.096,,
285,0.095,,
286,0.093,,
287,0.093,,
288,0.093,,
289,0.092,,
290,0.089,,
291,0.087,,
292,0.086,,
293,0.085,,
294,0.085,,
295,0.084,,
296,0.084,,
297,0.083,,
298,0.081,,
299,0.079,,
300,0.078,,
301,0.077,,
302,0.077,,
303,0.076,,
304,0.076,,
305,0.074,,
306,0.073,,
307,0.07,,
308,0.069,,
309,0.07,,
310,0.069,,
311,0.068,,
312,0.067,,
313,0.067,,
314,0.066,,
315,0.065,,
316,0.063,,
317,0.063,,
318,0.062,,
319,0.062,,
320,0.062,,
321,0.061,,
322,0.06,,
323,0.059,,
324,0.058,,
325,0.058,,
326,0.057,,
327,0.056,,
328,0.055,,
329,0.054,,
330,0.054,,
331,0.054,,
332,0.054,,
333,0.053,,
334,0.052,,
335,0.051,,
336,0.05,,
337,0.049,,
338,0.049,,
339,0.048,,
340,0.048,,
341,0.047,,
342,0.047,,
343,0.047,,
344,0.047,,
345,0.046,,
346,0.045,,
347,0.045,,
348,0.044,,
349,0.044,,
350,0.043,,
351,0.042,,
352,0.042,,
353,0.041,,
354,0.04,,
355,0.038,,
356,0.038,,
357,0.038,,
358,0.039,,
359,0.039,,
360,0.039,,
361,0.038,,
362,0.038,,
363,0.037,,
364,0.036,,
365,0.035,,
366,0.035,,
367,0.036,,
368,0.035,,
369,0.034,,
370,0.033,,
371,0.034,,
372,0.034,,
373,0.033,,
374,0.032,,
375,0.031,,
376,0.031,,
377,0.03,,
378,0.031,,
379,0.03,,
380,0.029,,
381,0.029,,
382,0.028,,
383,0.027,,
384,0.026,,
385,0.026,,
386,0.028,,
387,0.029,,
388,0.028,,
