Wavelength (nm),Absorbance,Title,Time
190,0.232,8S_01oct2015,10/8/2015 11:13:41 AM
191,-0.258,,
192,-0.297,,
193,-0.329,,
194,-0.329,,
195,-0.352,,
196,-0.304,,
197,0.014,,
198,0.041,,
199,-0.163,,
200,-0.28,,
201,0.031,,
202,-0.025,,
203,-0.256,,
204,-0.687,,
205,-0.52,,
206,0.023,,
207,0.037,,
208,-0.049,,
209,-0.286,,
210,-0.185,,
211,0.061,,
212,-0.052,,
213,0.184,,
214,0.28,,
215,0.325,,
216,0.165,,
217,0.05,,
218,0.127,,
219,0.151,,
220,0.211,,
221,0.196,,
222,0.186,,
223,0.216,,
224,0.22,,
225,0.208,,
226,0.203,,
227,0.199,,
228,0.205,,
229,0.203,,
230,0.198,,
231,0.192,,
232,0.183,,
233,0.173,,
234,0.166,,
235,0.164,,
236,0.165,,
237,0.163,,
238,0.158,,
239,0.155,,
240,0.152,,
241,0.153,,
242,0.153,,
243,0.151,,
244,0.146,,
245,0.143,,
246,0.146,,
247,0.149,,
248,0.148,,
249,0.145,,
250,0.141,,
251,0.14,,
252,0.14,,
253,0.138,,
254,0.136,,
255,0.134,,
256,0.133,,
257,0.134,,
258,0.134,,
259,0.133,,
260,0.133,,
261,0.131,,
262,0.128,,
263,0.125,,
264,0.124,,
265,0.124,,
266,0.123,,
267,0.122,,
268,0.12,,
269,0.119,,
270,0.119,,
271,0.117,,
272,0.117,,
273,0.114,,
274,0.113,,
275,0.112,,
276,0.11,,
277,0.109,,
278,0.106,,
279,0.104,,
280,0.104,,
281,0.104,,
282,0.103,,
283,0.1,,
284,0.098,,
285,0.096,,
286,0.095,,
287,0.094,,
288,0.092,,
289,0.09,,
290,0.089,,
291,0.089,,
292,0.088,,
293,0.087,,
294,0.085,,
295,0.084,,
296,0.083,,
297,0.082,,
298,0.08,,
299,0.078,,
300,0.076,,
301,0.075,,
302,0.075,,
303,0.074,,
304,0.072,,
305,0.072,,
306,0.07,,
307,0.069,,
308,0.068,,
309,0.068,,
310,0.068,,
311,0.066,,
312,0.064,,
313,0.062,,
314,0.062,,
315,0.062,,
316,0.061,,
317,0.059,,
318,0.059,,
319,0.058,,
320,0.057,,
321,0.056,,
322,0.055,,
323,0.056,,
324,0.056,,
325,0.054,,
326,0.053,,
327,0.052,,
328,0.052,,
329,0.052,,
330,0.051,,
331,0.049,,
332,0.048,,
333,0.047,,
334,0.047,,
335,0.046,,
336,0.046,,
337,0.046,,
338,0.046,,
339,0.045,,
340,0.043,,
341,0.042,,
342,0.042,,
343,0.042,,
344,0.041,,
345,0.04,,
346,0.04,,
347,0.039,,
348,0.038,,
349,0.037,,
350,0.037,,
351,0.037,,
352,0.037,,
353,0.036,,
354,0.036,,
355,0.036,,
356,0.036,,
357,0.036,,
358,0.035,,
359,0.035,,
360,0.034,,
361,0.033,,
362,0.032,,
363,0.033,,
364,0.031,,
365,0.03,,
366,0.029,,
367,0.029,,
368,0.029,,
369,0.029,,
370,0.029,,
371,0.028,,
372,0.027,,
373,0.027,,
374,0.027,,
375,0.026,,
376,0.025,,
377,0.025,,
378,0.025,,
379,0.025,,
380,0.024,,
381,0.024,,
382,0.023,,
383,0.021,,
384,0.02,,
385,0.02,,
386,0.021,,
387,0.022,,
388,0.022,,
389,0.021,,
390,0.021,,
391,0.02,,
392,0.02,,
393,0.02,,
394,0.02,,
395,0.019,,
396,0.018,,
397,0.017,,
398,0.016,,
399,0.016,,
400,0.015,,
401,0.015,,
402,0.016,,
403,0.016,,
404,0.016,,
405,0.016,,
406,0.015,,
407,0.015,,
408,0.016,,
409,0.015,,
410,0.014,,
411,0.013,,
412,0.013,,
413,0.013,,
414,0.012,,
415,0.013,,
416,0.013,,
417,0.013,,
418,0.013,,
419,0.012,,
420,0.012,,
421,0.013,,
422,0.013,,
423,0.013,,
424,0.012,,
425,0.012,,
426,0.011,,
427,0.011,,
428,0.01,,
429,0.01,,
430,0.01,,
431,0.01,,
432,0.01,,
433,0.009,,
434,0.009,,
435,0.009,,
436,0.009,,
437,0.009,,
438,0.009,,
439,0.009,,
440,0.008,,
441,0.009,,
442,0.009,,
443,0.009,,
444,0.008,,
445,0.007,,
446,0.007,,
447,0.007,,
448,0.007,,
449,0.007,,
450,0.007,,
451,0.007,,
452,0.006,,
453,0.005,,
454,0.006,,
455,0.006,,
456,0.007,,
457,0.006,,
458,0.005,,
459,0.005,,
460,0.006,,
461,0.007,,
462,0.005,,
463,0.004,,
464,0.004,,
465,0.004,,
466,0.004,,
467,0.004,,
468,0.004,,
469,0.004,,
470,0.004,,
471,0.004,,
472,0.004,,
473,0.005,,
474,0.004,,
475,0.004,,
476,0.004,,
477,0.003,,
478,0.004,,
479,0.003,,
480,0.003,,
481,0.003,,
482,0.004,,
483,0.005,,
484,0.005,,
485,0.005,,
486,0.005,,
487,0.005,,
488,0.004,,
489,0.004,,
490,0.005,,
491,0.004,,
492,0.004,,
493,0.003,,
494,0.003,,
495,0.002,,
496,0.002,,
497,0.002,,
498,0.002,,
499,0.003,,
500,0.002,,
501,0.001,,
502,0.001,,
503,0.001,,
504,0.002,,
505,0.003,,
506,0.003,,
507,0.003,,
508,0.002,,
509,0,,
510,0,,
511,0.001,,
512,0.003,,
513,0.003,,
514,0.002,,
515,0,,
516,0.001,,
517,0.002,,
518,0.003,,
519,0.003,,
520,0.002,,
521,0.001,,
522,0.001,,
523,0.001,,
524,0.001,,
525,0.001,,
526,0.002,,
527,0.002,,
528,0.002,,
529,0.003,,
530,0.003,,
531,0.003,,
532,0.002,,
533,0.002,,
534,0.002,,
535,0.002,,
536,0.001,,
537,0.001,,
538,0.001,,
539,0.001,,
540,0.001,,
541,0.001,,
542,0.002,,
543,0.002,,
544,0.001,,
545,0,,
546,0.001,,
547,0.001,,
548,0.001,,
549,0.001,,
550,0.002,,
551,0.002,,
552,0.001,,
553,0,,
554,0.001,,
555,0,,
556,-0.001,,
557,-0.001,,
558,0,,
559,0.001,,
560,0,,
561,0,,
562,0.001,,
563,0,,
564,0,,
565,-0.001,,
566,-0.001,,
567,-0.001,,
568,-0.001,,
569,-0.002,,
570,-0.002,,
571,-0.001,,
572,0,,
573,0,,
574,0,,
575,-0.001,,
576,-0.001,,
577,0,,
578,0.001,,
579,0.001,,
580,-0.001,,
581,-0.001,,
582,-0.001,,
583,-0.001,,
584,-0.002,,
585,-0.001,,
586,-0.001,,
587,-0.001,,
588,-0.001,,
589,-0.003,,
590,-0.002,,
591,0,,
592,0.001,,
593,0,,
594,-0.002,,
595,-0.002,,
596,-0.003,,
597,-0.002,,
598,-0.001,,
599,0.001,,
600,-0.001,,
601,0,,
602,-0.001,,
603,0.001,,
604,0.001,,
605,0.001,,
606,0,,
607,0,,
608,0,,
609,-0.001,,
610,0,,
611,0.001,,
612,0,,
613,-0.001,,
614,-0.002,,
615,-0.002,,
616,-0.003,,
617,-0.002,,
618,-0.001,,
619,-0.001,,
620,-0.001,,
621,-0.003,,
622,-0.002,,
623,-0.003,,
624,-0.003,,
625,-0.002,,
626,0.001,,
627,0.002,,
628,0.001,,
629,0,,
630,-0.001,,
631,-0.003,,
632,-0.003,,
633,-0.004,,
634,-0.004,,
635,-0.003,,
636,-0.001,,
637,-0.001,,
638,0,,
639,-0.001,,
640,-0.002,,
641,-0.003,,
642,-0.001,,
643,-0.002,,
644,-0.002,,
645,-0.003,,
646,-0.003,,
647,-0.004,,
648,-0.004,,
649,-0.004,,
650,-0.002,,
651,-0.002,,
652,-0.004,,
653,-0.004,,
654,-0.003,,
655,-0.002,,
656,-0.003,,
657,-0.003,,
658,-0.002,,
659,-0.001,,
660,0.001,,
661,0,,
662,0,,
663,-0.001,,
664,-0.001,,
665,-0.001,,
666,-0.001,,
667,-0.002,,
668,-0.004,,
669,-0.003,,
670,-0.002,,
671,-0.003,,
672,-0.003,,
673,-0.003,,
674,-0.004,,
675,-0.004,,
676,-0.003,,
677,-0.002,,
678,-0.002,,
679,-0.004,,
680,-0.004,,
681,-0.004,,
682,-0.004,,
683,-0.004,,
684,-0.004,,
685,-0.004,,
686,-0.003,,
687,-0.003,,
688,-0.004,,
689,-0.004,,
690,-0.003,,
691,-0.002,,
692,-0.002,,
693,-0.002,,
694,-0.002,,
695,-0.001,,
696,-0.001,,
697,-0.002,,
698,-0.003,,
699,-0.002,,
700,-0.002,,
701,-0.003,,
702,-0.005,,
703,-0.005,,
704,-0.003,,
705,-0.003,,
706,-0.002,,
707,-0.002,,
708,-0.001,,
709,-0.002,,
710,-0.004,,
711,-0.004,,
712,-0.002,,
713,-0.003,,
714,-0.003,,
715,-0.002,,
716,-0.001,,
717,-0.001,,
718,-0.003,,
719,-0.003,,
720,-0.002,,
721,-0.002,,
722,0,,
723,-0.001,,
724,-0.002,,
725,-0.002,,
726,0,,
727,-0.001,,
728,-0.001,,
729,-0.001,,
730,0,,
731,0,,
732,-0.002,,
733,-0.003,,
734,-0.001,,
735,0,,
736,-0.001,,
737,-0.004,,
738,-0.002,,
739,-0.003,,
740,-0.001,,
741,-0.002,,
742,-0.003,,
743,-0.005,,
744,-0.004,,
745,-0.002,,
746,-0.001,,
747,-0.005,,
748,-0.006,,
749,-0.003,,
750,0,,
751,-0.002,,
752,-0.004,,
753,-0.003,,
754,-0.004,,
755,-0.005,,
756,-0.006,,
757,-0.005,,
758,-0.005,,
759,-0.005,,
760,-0.006,,
761,-0.005,,
762,-0.006,,
763,-0.005,,
764,-0.005,,
765,-0.001,,
766,-0.001,,
767,-0.004,,
768,-0.008,,
769,-0.006,,
770,-0.003,,
771,-0.002,,
772,-0.003,,
773,-0.002,,
774,-0.002,,
775,-0.005,,
776,-0.004,,
777,-0.002,,
778,0,,
779,-0.002,,
780,-0.001,,
781,-0.001,,
782,0.001,,
783,0,,
784,-0.001,,
785,-0.004,,
786,-0.005,,
787,-0.005,,
788,-0.005,,
789,-0.006,,
790,-0.005,,
791,-0.004,,
792,-0.003,,
793,0.001,,
794,0.002,,
795,0.002,,
796,-0.002,,
797,-0.004,,
798,-0.009,,
799,-0.01,,
800,-0.007,,
801,-0.002,,
802,0.001,,
803,-0.002,,
804,-0.004,,
805,-0.007,,
806,-0.005,,
807,-0.004,,
808,-0.002,,
809,-0.001,,
810,-0.003,,
811,-0.006,,
812,-0.004,,
813,0,,
814,-0.001,,
815,-0.003,,
816,-0.003,,
817,0,,
818,-0.001,,
819,-0.001,,
820,-0.004,,
821,0.002,,
822,-0.001,,
823,-0.006,,
824,-0.007,,
825,-0.004,,
826,0,,
827,0,,
828,0,,
829,0,,
830,0,,
831,-0.007,,
832,-0.005,,
833,0,,
834,0,,
835,-0.005,,
836,-0.003,,
837,-0.003,,
838,-0.002,,
839,0.002,,
840,0.006,,
