Wavelength (nm),Absorbance,Title,Time
220,0.247,2L_22sept2015,10/15/2015 10:53:36 AM
221,0.23,,
222,0.254,,
223,0.248,,
224,0.244,,
225,0.246,,
226,0.252,,
227,0.258,,
228,0.258,,
229,0.254,,
230,0.254,,
231,0.244,,
232,0.235,,
233,0.23,,
234,0.229,,
235,0.23,,
236,0.224,,
237,0.217,,
238,0.212,,
239,0.207,,
240,0.206,,
241,0.206,,
242,0.207,,
243,0.205,,
244,0.2,,
245,0.198,,
246,0.197,,
247,0.198,,
248,0.195,,
249,0.192,,
250,0.188,,
251,0.186,,
252,0.186,,
253,0.184,,
254,0.182,,
255,0.18,,
256,0.18,,
257,0.18,,
258,0.179,,
259,0.178,,
260,0.176,,
261,0.174,,
262,0.171,,
263,0.169,,
264,0.167,,
265,0.166,,
266,0.166,,
267,0.166,,
268,0.163,,
269,0.161,,
270,0.16,,
271,0.158,,
272,0.157,,
273,0.153,,
274,0.151,,
275,0.148,,
276,0.148,,
277,0.147,,
278,0.144,,
279,0.142,,
280,0.14,,
281,0.139,,
282,0.136,,
283,0.134,,
284,0.131,,
285,0.13,,
286,0.128,,
287,0.125,,
288,0.123,,
289,0.12,,
290,0.12,,
291,0.118,,
292,0.116,,
293,0.114,,
294,0.112,,
295,0.112,,
296,0.111,,
297,0.109,,
298,0.107,,
299,0.104,,
300,0.102,,
301,0.1,,
302,0.1,,
303,0.099,,
304,0.097,,
305,0.096,,
306,0.094,,
307,0.092,,
308,0.091,,
309,0.089,,
310,0.089,,
311,0.087,,
312,0.086,,
313,0.085,,
314,0.084,,
315,0.083,,
316,0.082,,
317,0.081,,
318,0.079,,
319,0.077,,
320,0.076,,
321,0.074,,
322,0.075,,
323,0.074,,
324,0.072,,
325,0.071,,
326,0.069,,
327,0.068,,
328,0.068,,
329,0.067,,
330,0.066,,
331,0.066,,
332,0.064,,
333,0.063,,
334,0.062,,
335,0.062,,
336,0.062,,
337,0.061,,
338,0.059,,
339,0.057,,
340,0.056,,
341,0.056,,
342,0.056,,
343,0.054,,
344,0.053,,
345,0.053,,
346,0.053,,
347,0.053,,
348,0.051,,
349,0.05,,
350,0.049,,
351,0.048,,
352,0.048,,
353,0.048,,
354,0.047,,
355,0.045,,
356,0.045,,
357,0.045,,
358,0.045,,
359,0.045,,
360,0.043,,
361,0.042,,
362,0.042,,
363,0.041,,
364,0.04,,
365,0.039,,
366,0.039,,
367,0.039,,
368,0.038,,
369,0.038,,
370,0.037,,
371,0.037,,
372,0.036,,
373,0.035,,
374,0.035,,
375,0.033,,
376,0.033,,
377,0.033,,
378,0.033,,
379,0.033,,
380,0.032,,
381,0.032,,
382,0.031,,
383,0.03,,
384,0.028,,
385,0.028,,
386,0.028,,
387,0.029,,
388,0.029,,
389,0.028,,
390,0.027,,
391,0.027,,
392,0.028,,
393,0.027,,
394,0.028,,
395,0.027,,
396,0.025,,
397,0.023,,
398,0.022,,
399,0.023,,
400,0.022,,
401,0.022,,
402,0.023,,
403,0.023,,
404,0.023,,
405,0.023,,
406,0.023,,
407,0.023,,
408,0.022,,
409,0.022,,
410,0.021,,
411,0.021,,
412,0.02,,
413,0.02,,
414,0.02,,
415,0.021,,
416,0.02,,
417,0.02,,
418,0.019,,
419,0.018,,
420,0.018,,
421,0.018,,
422,0.018,,
423,0.017,,
424,0.017,,
425,0.016,,
426,0.016,,
427,0.016,,
428,0.016,,
429,0.016,,
430,0.015,,
431,0.015,,
432,0.015,,
433,0.015,,
434,0.016,,
435,0.016,,
436,0.015,,
437,0.014,,
438,0.013,,
439,0.013,,
440,0.014,,
441,0.015,,
442,0.014,,
443,0.013,,
444,0.013,,
445,0.012,,
446,0.012,,
447,0.013,,
448,0.012,,
449,0.012,,
450,0.011,,
451,0.011,,
452,0.012,,
453,0.011,,
454,0.011,,
455,0.011,,
456,0.011,,
457,0.011,,
458,0.01,,
459,0.009,,
460,0.01,,
461,0.011,,
462,0.011,,
463,0.01,,
464,0.01,,
465,0.01,,
466,0.011,,
467,0.01,,
468,0.01,,
469,0.009,,
470,0.009,,
471,0.009,,
472,0.01,,
473,0.01,,
474,0.01,,
475,0.009,,
476,0.009,,
477,0.008,,
478,0.008,,
479,0.009,,
480,0.009,,
481,0.008,,
482,0.008,,
483,0.009,,
484,0.009,,
485,0.009,,
486,0.008,,
487,0.008,,
488,0.008,,
489,0.008,,
490,0.008,,
491,0.008,,
492,0.008,,
493,0.008,,
494,0.008,,
495,0.007,,
496,0.006,,
497,0.007,,
498,0.007,,
499,0.008,,
500,0.008,,
501,0.009,,
502,0.008,,
503,0.008,,
504,0.007,,
505,0.007,,
506,0.007,,
507,0.006,,
508,0.007,,
509,0.007,,
510,0.008,,
511,0.008,,
512,0.007,,
513,0.006,,
514,0.006,,
515,0.006,,
516,0.005,,
517,0.005,,
518,0.006,,
519,0.007,,
520,0.007,,
521,0.006,,
522,0.005,,
523,0.005,,
524,0.005,,
525,0.005,,
526,0.005,,
527,0.005,,
