Wavelength (nm),Absorbance,Title,Time
220,0.345,5LS_22sept2015,10/15/2015 11:01:47 AM
221,0.338,,
222,0.335,,
223,0.32,,
224,0.314,,
225,0.316,,
226,0.316,,
227,0.311,,
228,0.3,,
229,0.293,,
230,0.284,,
231,0.273,,
232,0.262,,
233,0.256,,
234,0.25,,
235,0.246,,
236,0.238,,
237,0.232,,
238,0.228,,
239,0.222,,
240,0.219,,
241,0.218,,
242,0.22,,
243,0.218,,
244,0.213,,
245,0.208,,
246,0.207,,
247,0.208,,
248,0.207,,
249,0.204,,
250,0.199,,
251,0.196,,
252,0.197,,
253,0.197,,
254,0.195,,
255,0.193,,
256,0.192,,
257,0.192,,
258,0.19,,
259,0.189,,
260,0.187,,
261,0.186,,
262,0.183,,
263,0.181,,
264,0.179,,
265,0.177,,
266,0.177,,
267,0.177,,
268,0.175,,
269,0.173,,
270,0.171,,
271,0.17,,
272,0.169,,
273,0.166,,
274,0.163,,
275,0.162,,
276,0.161,,
277,0.16,,
278,0.157,,
279,0.155,,
280,0.153,,
281,0.151,,
282,0.149,,
283,0.146,,
284,0.143,,
285,0.141,,
286,0.14,,
287,0.137,,
288,0.136,,
289,0.134,,
290,0.132,,
291,0.13,,
292,0.128,,
293,0.126,,
294,0.124,,
295,0.122,,
296,0.121,,
297,0.12,,
298,0.118,,
299,0.115,,
300,0.113,,
301,0.112,,
302,0.111,,
303,0.109,,
304,0.107,,
305,0.106,,
306,0.104,,
307,0.104,,
308,0.102,,
309,0.1,,
310,0.099,,
311,0.096,,
312,0.095,,
313,0.095,,
314,0.093,,
315,0.093,,
316,0.092,,
317,0.091,,
318,0.089,,
319,0.087,,
320,0.086,,
321,0.085,,
322,0.085,,
323,0.084,,
324,0.082,,
325,0.081,,
326,0.079,,
327,0.078,,
328,0.077,,
329,0.077,,
330,0.076,,
331,0.075,,
332,0.073,,
333,0.072,,
334,0.071,,
335,0.072,,
336,0.071,,
337,0.07,,
338,0.069,,
339,0.067,,
340,0.067,,
341,0.067,,
342,0.066,,
343,0.064,,
344,0.062,,
345,0.062,,
346,0.062,,
347,0.061,,
348,0.06,,
349,0.058,,
350,0.057,,
351,0.057,,
352,0.057,,
353,0.056,,
354,0.056,,
355,0.055,,
356,0.054,,
357,0.054,,
358,0.053,,
359,0.052,,
360,0.05,,
361,0.051,,
362,0.051,,
363,0.05,,
364,0.049,,
365,0.047,,
366,0.048,,
367,0.048,,
368,0.046,,
369,0.046,,
370,0.045,,
371,0.045,,
372,0.044,,
373,0.044,,
374,0.043,,
375,0.041,,
376,0.04,,
377,0.04,,
378,0.04,,
379,0.04,,
380,0.039,,
381,0.039,,
382,0.038,,
383,0.038,,
384,0.036,,
385,0.035,,
386,0.035,,
387,0.036,,
388,0.035,,
389,0.034,,
390,0.034,,
391,0.035,,
392,0.034,,
393,0.035,,
394,0.035,,
395,0.034,,
396,0.031,,
397,0.029,,
398,0.029,,
399,0.029,,
400,0.028,,
401,0.027,,
402,0.028,,
403,0.028,,
404,0.029,,
405,0.028,,
406,0.028,,
407,0.029,,
408,0.028,,
409,0.028,,
410,0.026,,
411,0.027,,
412,0.026,,
413,0.025,,
414,0.026,,
415,0.026,,
416,0.026,,
417,0.025,,
418,0.023,,
419,0.023,,
420,0.023,,
421,0.023,,
422,0.023,,
423,0.022,,
424,0.021,,
425,0.021,,
426,0.021,,
427,0.02,,
428,0.02,,
429,0.021,,
430,0.02,,
431,0.02,,
432,0.019,,
433,0.019,,
434,0.019,,
435,0.02,,
436,0.02,,
437,0.019,,
438,0.018,,
439,0.018,,
440,0.018,,
441,0.018,,
442,0.018,,
443,0.017,,
444,0.017,,
445,0.017,,
446,0.017,,
447,0.017,,
448,0.016,,
449,0.016,,
450,0.016,,
451,0.015,,
452,0.015,,
453,0.015,,
454,0.015,,
455,0.015,,
456,0.015,,
457,0.015,,
458,0.014,,
459,0.014,,
460,0.014,,
461,0.015,,
462,0.015,,
463,0.014,,
464,0.014,,
465,0.014,,
466,0.014,,
467,0.014,,
468,0.013,,
469,0.013,,
470,0.012,,
471,0.012,,
472,0.013,,
473,0.013,,
474,0.013,,
475,0.012,,
476,0.012,,
477,0.011,,
478,0.011,,
479,0.012,,
480,0.012,,
481,0.011,,
482,0.011,,
483,0.011,,
484,0.012,,
485,0.013,,
486,0.012,,
487,0.011,,
488,0.011,,
489,0.011,,
490,0.011,,
491,0.011,,
492,0.011,,
493,0.011,,
494,0.01,,
495,0.01,,
496,0.01,,
497,0.01,,
498,0.011,,
499,0.011,,
500,0.01,,
501,0.009,,
502,0.009,,
503,0.01,,
504,0.01,,
505,0.01,,
506,0.009,,
507,0.008,,
508,0.009,,
509,0.01,,
510,0.011,,
511,0.01,,
512,0.009,,
513,0.009,,
514,0.009,,
515,0.009,,
516,0.008,,
517,0.008,,
518,0.008,,
519,0.008,,
520,0.008,,
521,0.007,,
522,0.007,,
523,0.007,,
524,0.007,,
525,0.007,,
526,0.007,,
527,0.007,,
528,0.006,,
529,0.006,,
530,0.007,,
531,0.007,,
532,0.007,,
533,0.007,,
534,0.007,,
535,0.006,,
536,0.007,,
537,0.007,,
538,0.006,,
539,0.005,,
540,0.005,,
541,0.005,,
542,0.006,,
543,0.006,,
544,0.007,,
545,0.006,,
546,0.005,,
547,0.006,,
548,0.006,,
549,0.006,,
550,0.006,,
551,0.006,,
552,0.005,,
553,0.004,,
554,0.004,,
555,0.005,,
556,0.005,,
557,0.005,,
558,0.006,,
559,0.004,,
560,0.005,,
561,0.005,,
562,0.006,,
563,0.005,,
564,0.004,,
565,0.002,,
566,0.002,,
567,0.005,,
568,0.006,,
569,0.005,,
570,0.004,,
571,0.005,,
572,0.005,,
573,0.005,,
574,0.004,,
575,0.003,,
576,0.004,,
577,0.004,,
578,0.005,,
579,0.004,,
580,0.003,,
581,0.002,,
582,0.002,,
583,0.003,,
584,0.004,,
585,0.005,,
586,0.004,,
587,0.004,,
588,0.005,,
589,0.004,,
590,0.003,,
591,0.003,,
592,0.003,,
593,0.003,,
594,0.002,,
595,0.002,,
596,0.002,,
597,0.002,,
598,0.002,,
599,0.003,,
600,0.004,,
601,0.004,,
602,0.003,,
603,0.003,,
604,0.003,,
605,0.004,,
606,0.004,,
607,0.003,,
608,0.003,,
609,0.003,,
610,0.002,,
611,0.002,,
612,0.002,,
613,0.002,,
614,0.002,,
615,0.004,,
616,0.004,,
617,0.004,,
618,0.003,,
619,0.003,,
620,0.003,,
621,0.002,,
622,0.001,,
623,0.002,,
624,0.003,,
625,0.003,,
626,0.001,,
627,0.002,,
628,0.002,,
629,0.002,,
630,0.001,,
631,0.001,,
632,0.002,,
633,0.003,,
634,0.003,,
635,0.003,,
636,0.003,,
637,0.002,,
638,0.003,,
639,0.003,,
640,0.002,,
641,0.002,,
642,0.003,,
643,0.002,,
644,0.002,,
645,0.001,,
646,0.002,,
647,0.002,,
648,0.003,,
649,0.002,,
650,0,,
651,0.001,,
652,0.001,,
653,0.002,,
654,0.002,,
655,0.001,,
656,0.001,,
657,0.001,,
658,0,,
659,0,,
660,0.001,,
661,0.003,,
662,0.003,,
663,0.002,,
664,0.002,,
665,0.001,,
666,0,,
667,0,,
668,0.001,,
669,0.002,,
670,0.002,,
671,0.001,,
672,0,,
673,0.001,,
674,0.001,,
675,0.002,,
676,0.002,,
677,0.002,,
678,0.002,,
679,0.001,,
680,0.001,,
681,0,,
682,-0.001,,
683,0,,
684,0,,
685,0,,
686,0,,
687,-0.001,,
688,0,,
689,0.002,,
690,0.002,,
691,0.001,,
692,-0.001,,
693,0,,
694,0,,
695,0.001,,
696,0,,
697,0.002,,
698,0.001,,
699,0,,
700,-0.001,,
701,-0.001,,
702,-0.002,,
703,-0.001,,
704,-0.001,,
705,0,,
706,0.001,,
707,0.001,,
708,0,,
709,0.001,,
710,0.002,,
711,0.003,,
712,0.001,,
713,0.001,,
714,0.002,,
715,0.001,,
716,0,,
717,0,,
718,0.001,,
719,0,,
720,0.001,,
721,0.001,,
722,0.002,,
723,0.001,,
724,0,,
725,0,,
726,0.002,,
727,-0.001,,
728,-0.002,,
729,0,,
730,0.001,,
731,-0.001,,
732,-0.002,,
733,-0.001,,
734,0,,
735,0,,
736,-0.001,,
737,-0.003,,
738,-0.001,,
739,0.002,,
740,0.001,,
741,-0.001,,
742,0.001,,
743,0.001,,
744,0.001,,
745,0.001,,
746,0.002,,
747,0.003,,
748,0.003,,
749,0.002,,
750,0,,
