Wavelength (nm),Absorbance,Title,Time
220,0.265,9S_22sept2015,10/15/2015 11:02:41 AM
221,0.268,,
222,0.244,,
223,0.242,,
224,0.236,,
225,0.24,,
226,0.244,,
227,0.246,,
228,0.242,,
229,0.232,,
230,0.229,,
231,0.217,,
232,0.21,,
233,0.207,,
234,0.203,,
235,0.202,,
236,0.196,,
237,0.19,,
238,0.185,,
239,0.179,,
240,0.178,,
241,0.178,,
242,0.179,,
243,0.178,,
244,0.175,,
245,0.173,,
246,0.173,,
247,0.174,,
248,0.172,,
249,0.168,,
250,0.165,,
251,0.163,,
252,0.164,,
253,0.164,,
254,0.163,,
255,0.161,,
256,0.159,,
257,0.157,,
258,0.156,,
259,0.156,,
260,0.155,,
261,0.154,,
262,0.151,,
263,0.149,,
264,0.147,,
265,0.145,,
266,0.144,,
267,0.144,,
268,0.143,,
269,0.142,,
270,0.14,,
271,0.138,,
272,0.137,,
273,0.133,,
274,0.131,,
275,0.129,,
276,0.128,,
277,0.127,,
278,0.125,,
279,0.124,,
280,0.121,,
281,0.12,,
282,0.117,,
283,0.115,,
284,0.113,,
285,0.112,,
286,0.109,,
287,0.107,,
288,0.106,,
289,0.105,,
290,0.104,,
291,0.102,,
292,0.1,,
293,0.099,,
294,0.097,,
295,0.096,,
296,0.096,,
297,0.096,,
298,0.094,,
299,0.09,,
300,0.088,,
301,0.088,,
302,0.088,,
303,0.086,,
304,0.084,,
305,0.082,,
306,0.081,,
307,0.08,,
308,0.079,,
309,0.078,,
310,0.077,,
311,0.076,,
312,0.074,,
313,0.074,,
314,0.073,,
315,0.072,,
316,0.071,,
317,0.07,,
318,0.069,,
319,0.067,,
320,0.067,,
321,0.066,,
322,0.066,,
323,0.065,,
324,0.063,,
325,0.062,,
326,0.06,,
327,0.059,,
328,0.059,,
329,0.059,,
330,0.059,,
331,0.058,,
332,0.056,,
333,0.055,,
334,0.055,,
335,0.054,,
336,0.054,,
337,0.053,,
338,0.052,,
339,0.051,,
340,0.05,,
341,0.051,,
342,0.05,,
343,0.048,,
344,0.046,,
345,0.046,,
346,0.046,,
347,0.047,,
348,0.046,,
349,0.045,,
350,0.044,,
351,0.043,,
352,0.042,,
353,0.042,,
354,0.041,,
355,0.04,,
356,0.039,,
357,0.04,,
358,0.04,,
359,0.04,,
360,0.038,,
361,0.038,,
362,0.037,,
363,0.036,,
364,0.036,,
365,0.035,,
366,0.035,,
367,0.034,,
368,0.034,,
369,0.034,,
370,0.033,,
371,0.033,,
372,0.031,,
373,0.031,,
374,0.03,,
375,0.028,,
376,0.028,,
377,0.028,,
378,0.029,,
379,0.029,,
380,0.028,,
381,0.027,,
382,0.027,,
383,0.026,,
384,0.025,,
385,0.024,,
386,0.024,,
387,0.025,,
388,0.025,,
389,0.023,,
390,0.023,,
391,0.024,,
392,0.024,,
393,0.024,,
394,0.025,,
395,0.023,,
396,0.021,,
397,0.019,,
398,0.019,,
399,0.019,,
400,0.019,,
401,0.018,,
402,0.019,,
403,0.019,,
404,0.019,,
405,0.019,,
406,0.019,,
407,0.019,,
408,0.018,,
409,0.019,,
410,0.017,,
411,0.017,,
412,0.017,,
413,0.017,,
414,0.018,,
415,0.017,,
416,0.017,,
417,0.016,,
418,0.015,,
419,0.015,,
420,0.015,,
421,0.014,,
422,0.014,,
423,0.013,,
424,0.013,,
425,0.012,,
426,0.012,,
