Wavelength (nm),Absorbance,Title,Time
220,0.287,1L_22sept2015,10/15/2015 10:59:21 AM
221,0.242,,
222,0.253,,
223,0.257,,
224,0.249,,
225,0.249,,
226,0.252,,
227,0.255,,
228,0.258,,
229,0.256,,
230,0.251,,
231,0.241,,
232,0.235,,
233,0.231,,
234,0.226,,
235,0.222,,
236,0.217,,
237,0.214,,
238,0.212,,
239,0.208,,
240,0.206,,
241,0.204,,
242,0.202,,
243,0.198,,
244,0.195,,
245,0.192,,
246,0.192,,
247,0.192,,
248,0.192,,
249,0.189,,
250,0.186,,
251,0.184,,
252,0.186,,
253,0.184,,
254,0.182,,
255,0.179,,
256,0.178,,
257,0.178,,
258,0.177,,
259,0.178,,
260,0.176,,
261,0.175,,
262,0.173,,
263,0.171,,
264,0.17,,
265,0.169,,
266,0.169,,
267,0.168,,
268,0.166,,
269,0.164,,
270,0.163,,
271,0.163,,
272,0.161,,
273,0.158,,
274,0.157,,
275,0.155,,
276,0.153,,
277,0.151,,
278,0.148,,
279,0.147,,
280,0.145,,
281,0.144,,
282,0.141,,
283,0.139,,
284,0.136,,
285,0.134,,
286,0.132,,
287,0.13,,
288,0.128,,
289,0.126,,
290,0.124,,
291,0.123,,
292,0.121,,
293,0.118,,
294,0.116,,
295,0.114,,
296,0.113,,
297,0.112,,
298,0.109,,
299,0.107,,
300,0.105,,
301,0.103,,
302,0.102,,
303,0.101,,
304,0.099,,
305,0.097,,
306,0.095,,
307,0.093,,
308,0.092,,
309,0.091,,
310,0.089,,
311,0.088,,
312,0.086,,
313,0.086,,
314,0.085,,
315,0.083,,
316,0.082,,
317,0.081,,
318,0.078,,
319,0.076,,
320,0.075,,
321,0.074,,
322,0.074,,
323,0.073,,
324,0.072,,
325,0.071,,
326,0.069,,
327,0.068,,
328,0.068,,
329,0.067,,
330,0.066,,
331,0.065,,
332,0.063,,
333,0.062,,
334,0.062,,
335,0.061,,
336,0.061,,
337,0.06,,
338,0.059,,
339,0.058,,
340,0.058,,
341,0.057,,
342,0.056,,
343,0.054,,
344,0.053,,
345,0.052,,
346,0.053,,
347,0.052,,
348,0.051,,
349,0.05,,
350,0.049,,
351,0.047,,
352,0.047,,
353,0.048,,
354,0.047,,
355,0.046,,
356,0.045,,
357,0.045,,
358,0.044,,
359,0.044,,
360,0.042,,
361,0.043,,
362,0.043,,
363,0.041,,
364,0.041,,
365,0.039,,
366,0.039,,
367,0.039,,
368,0.038,,
369,0.038,,
370,0.037,,
371,0.037,,
372,0.036,,
373,0.035,,
374,0.035,,
375,0.034,,
376,0.033,,
377,0.032,,
378,0.033,,
379,0.033,,
380,0.033,,
381,0.032,,
382,0.032,,
383,0.032,,
384,0.029,,
385,0.028,,
386,0.028,,
387,0.029,,
388,0.028,,
389,0.027,,
390,0.027,,
391,0.027,,
392,0.028,,
393,0.028,,
394,0.029,,
395,0.027,,
396,0.026,,
397,0.023,,
398,0.023,,
399,0.023,,
400,0.023,,
401,0.022,,
402,0.022,,
403,0.022,,
404,0.023,,
405,0.023,,
406,0.023,,
407,0.023,,
408,0.022,,
409,0.022,,
410,0.021,,
411,0.021,,
412,0.021,,
413,0.02,,
414,0.021,,
415,0.021,,
416,0.02,,
417,0.02,,
