Wavelength (nm),Absorbance,Title,Time
190,0.029,4L_05nov2015,11/19/2015 11:25:46 AM
191,-0.041,,
192,-0.199,,
193,-0.277,,
194,-0.062,,
195,0.244,,
196,0.453,,
197,0.439,,
198,0.195,,
199,0.317,,
200,0.054,,
201,-0.347,,
202,-0.418,,
203,-0.259,,
204,0.018,,
205,-0.095,,
206,0.053,,
207,0.218,,
208,0.269,,
209,0.267,,
210,0.006,,
211,0.063,,
212,0.169,,
213,0.207,,
214,0.212,,
215,-0.008,,
216,-0.019,,
217,0.102,,
218,0.246,,
219,0.282,,
220,0.243,,
221,0.261,,
222,0.279,,
223,0.31,,
224,0.308,,
225,0.303,,
226,0.305,,
227,0.308,,
228,0.305,,
229,0.304,,
230,0.3,,
231,0.295,,
232,0.288,,
233,0.282,,
234,0.277,,
235,0.272,,
236,0.267,,
237,0.263,,
238,0.26,,
239,0.255,,
240,0.251,,
241,0.251,,
242,0.251,,
243,0.25,,
244,0.245,,
245,0.242,,
246,0.241,,
247,0.24,,
248,0.238,,
249,0.235,,
250,0.231,,
251,0.229,,
252,0.228,,
253,0.226,,
254,0.225,,
255,0.222,,
256,0.22,,
257,0.218,,
258,0.216,,
259,0.215,,
260,0.214,,
261,0.212,,
262,0.21,,
263,0.207,,
264,0.205,,
265,0.204,,
266,0.204,,
267,0.203,,
268,0.199,,
269,0.196,,
270,0.194,,
271,0.192,,
272,0.191,,
273,0.188,,
274,0.186,,
275,0.184,,
276,0.182,,
277,0.18,,
278,0.177,,
279,0.175,,
280,0.173,,
281,0.171,,
282,0.169,,
283,0.167,,
284,0.165,,
285,0.162,,
286,0.159,,
287,0.157,,
288,0.154,,
289,0.152,,
290,0.15,,
291,0.148,,
292,0.147,,
293,0.145,,
294,0.143,,
295,0.141,,
296,0.14,,
297,0.138,,
298,0.135,,
299,0.132,,
300,0.129,,
301,0.128,,
302,0.127,,
303,0.126,,
304,0.124,,
305,0.123,,
306,0.122,,
307,0.12,,
308,0.117,,
309,0.116,,
310,0.115,,
311,0.114,,
312,0.112,,
313,0.109,,
314,0.108,,
315,0.108,,
316,0.106,,
317,0.105,,
318,0.104,,
319,0.101,,
320,0.1,,
321,0.099,,
322,0.098,,
323,0.098,,
324,0.096,,
325,0.095,,
326,0.093,,
327,0.09,,
328,0.089,,
329,0.087,,
330,0.087,,
331,0.087,,
332,0.086,,
333,0.085,,
334,0.083,,
335,0.081,,
336,0.079,,
337,0.079,,
338,0.078,,
339,0.076,,
340,0.075,,
341,0.074,,
342,0.074,,
343,0.073,,
344,0.072,,
345,0.071,,
346,0.07,,
347,0.068,,
348,0.068,,
349,0.066,,
350,0.065,,
351,0.065,,
352,0.065,,
353,0.065,,
354,0.064,,
355,0.062,,
356,0.06,,
357,0.061,,
358,0.06,,
359,0.06,,
360,0.059,,
361,0.058,,
362,0.057,,
363,0.056,,
364,0.054,,
365,0.053,,
366,0.053,,
367,0.054,,
368,0.054,,
369,0.053,,
370,0.052,,
371,0.052,,
372,0.05,,
373,0.049,,
374,0.048,,
375,0.048,,
376,0.049,,
377,0.048,,
378,0.046,,
379,0.045,,
380,0.044,,
381,0.044,,
382,0.044,,
383,0.043,,
384,0.042,,
385,0.042,,
386,0.042,,
387,0.042,,
388,0.04,,
389,0.039,,
390,0.039,,
391,0.04,,
392,0.041,,
393,0.04,,
394,0.04,,
395,0.038,,
396,0.037,,
397,0.036,,
398,0.035,,
399,0.035,,
400,0.035,,
401,0.035,,
402,0.035,,
403,0.036,,
404,0.036,,
405,0.036,,
406,0.034,,
407,0.034,,
408,0.033,,
409,0.034,,
410,0.033,,
411,0.033,,
412,0.033,,
413,0.032,,
414,0.032,,
415,0.031,,
416,0.031,,
417,0.03,,
418,0.029,,
419,0.028,,
420,0.028,,
421,0.028,,
422,0.027,,
423,0.026,,
424,0.025,,
425,0.026,,
426,0.025,,
427,0.025,,
428,0.025,,
429,0.025,,
430,0.025,,
431,0.024,,
432,0.024,,
433,0.024,,
434,0.024,,
435,0.024,,
436,0.023,,
437,0.023,,
438,0.022,,
439,0.021,,
440,0.022,,
441,0.021,,
442,0.021,,
443,0.021,,
444,0.021,,
445,0.021,,
446,0.02,,
447,0.02,,
448,0.019,,
449,0.019,,
450,0.018,,
451,0.018,,
452,0.018,,
453,0.018,,
454,0.018,,
455,0.018,,
456,0.019,,
457,0.018,,
458,0.017,,
459,0.017,,
460,0.017,,
461,0.018,,
462,0.018,,
463,0.018,,
464,0.017,,
465,0.017,,
466,0.016,,
467,0.015,,
468,0.015,,
469,0.015,,
470,0.015,,
