Wavelength (nm),Absorbance,Title,Time
190,0.337,1L_24sept2015,10/15/2015 10:37:34 AM
191,0.356,,
192,0.06,,
193,-0.334,,
194,-0.369,,
195,-0.287,,
196,0.074,,
197,0.044,,
198,-0.181,,
199,-0.346,,
200,-0.443,,
201,-0.518,,
202,-0.563,,
203,-0.463,,
204,-0.099,,
205,-0.262,,
206,-0.517,,
207,-0.353,,
208,0.058,,
209,0.371,,
210,0.385,,
211,0.105,,
212,-0.162,,
213,-0.183,,
214,-0.014,,
215,0.392,,
216,0.481,,
217,0.317,,
218,0.165,,
219,0.155,,
220,0.215,,
221,0.216,,
222,0.239,,
223,0.222,,
224,0.232,,
225,0.24,,
226,0.24,,
227,0.241,,
228,0.243,,
229,0.241,,
230,0.237,,
231,0.233,,
232,0.228,,
233,0.223,,
234,0.219,,
235,0.216,,
236,0.212,,
237,0.208,,
238,0.204,,
239,0.201,,
240,0.197,,
241,0.195,,
242,0.194,,
243,0.192,,
244,0.19,,
245,0.186,,
246,0.186,,
247,0.186,,
248,0.185,,
249,0.183,,
250,0.18,,
251,0.179,,
252,0.178,,
253,0.173,,
254,0.171,,
255,0.169,,
256,0.169,,
257,0.168,,
258,0.168,,
259,0.169,,
260,0.168,,
261,0.166,,
262,0.164,,
263,0.162,,
264,0.161,,
265,0.158,,
266,0.157,,
267,0.156,,
268,0.153,,
269,0.152,,
270,0.151,,
271,0.151,,
272,0.15,,
273,0.148,,
274,0.146,,
275,0.145,,
276,0.142,,
277,0.14,,
278,0.138,,
279,0.137,,
280,0.135,,
281,0.133,,
282,0.131,,
283,0.129,,
284,0.127,,
285,0.125,,
286,0.123,,
287,0.122,,
288,0.121,,
289,0.119,,
290,0.116,,
291,0.113,,
292,0.112,,
293,0.111,,
294,0.11,,
295,0.108,,
296,0.106,,
297,0.105,,
298,0.103,,
299,0.101,,
300,0.099,,
301,0.097,,
302,0.096,,
303,0.095,,
304,0.095,,
305,0.094,,
306,0.092,,
307,0.089,,
308,0.088,,
309,0.087,,
310,0.086,,
311,0.084,,
312,0.082,,
313,0.081,,
314,0.08,,
315,0.08,,
316,0.079,,
317,0.077,,
318,0.076,,
319,0.075,,
320,0.073,,
321,0.073,,
322,0.072,,
323,0.071,,
324,0.07,,
325,0.068,,
326,0.068,,
327,0.067,,
328,0.066,,
329,0.065,,
330,0.063,,
331,0.062,,
332,0.061,,
333,0.061,,
334,0.06,,
335,0.059,,
336,0.057,,
337,0.056,,
338,0.056,,
339,0.056,,
340,0.056,,
341,0.055,,
342,0.054,,
343,0.052,,
344,0.051,,
345,0.051,,
346,0.05,,
347,0.05,,
348,0.049,,
349,0.049,,
350,0.048,,
351,0.047,,
352,0.045,,
353,0.044,,
354,0.044,,
355,0.043,,
356,0.044,,
357,0.043,,
358,0.042,,
359,0.042,,
360,0.041,,
361,0.041,,
362,0.04,,
363,0.039,,
364,0.039,,
365,0.038,,
366,0.039,,
367,0.038,,
368,0.038,,
369,0.036,,
370,0.035,,
371,0.036,,
372,0.036,,
373,0.035,,
374,0.035,,
375,0.034,,
376,0.034,,
377,0.033,,
378,0.031,,
379,0.031,,
380,0.03,,
381,0.03,,
382,0.029,,
383,0.029,,
384,0.029,,
385,0.027,,
386,0.028,,
387,0.029,,
388,0.029,,
389,0.028,,
390,0.027,,
391,0.028,,
392,0.028,,
393,0.027,,
394,0.026,,
395,0.026,,
396,0.025,,
397,0.024,,
398,0.022,,
399,0.022,,
400,0.021,,
401,0.021,,
402,0.022,,
403,0.022,,
404,0.023,,
405,0.022,,
406,0.022,,
407,0.023,,
408,0.021,,
409,0.021,,
410,0.02,,
411,0.02,,
412,0.02,,
413,0.019,,
414,0.02,,
415,0.02,,
416,0.02,,
417,0.019,,
418,0.019,,
419,0.019,,
420,0.019,,
421,0.018,,
422,0.017,,
423,0.017,,
424,0.017,,
425,0.017,,
426,0.016,,
427,0.016,,
428,0.016,,
429,0.016,,
430,0.016,,
431,0.016,,
432,0.016,,
433,0.016,,
434,0.015,,
435,0.015,,
436,0.015,,
437,0.015,,
438,0.015,,
439,0.015,,
440,0.015,,
441,0.015,,
442,0.014,,
443,0.013,,
444,0.013,,
445,0.014,,
446,0.014,,
447,0.013,,
448,0.013,,
449,0.013,,
450,0.013,,
451,0.012,,
452,0.013,,
453,0.013,,
454,0.012,,
455,0.011,,
456,0.011,,
457,0.011,,
458,0.011,,
459,0.011,,
460,0.01,,
461,0.011,,
462,0.01,,
463,0.01,,
464,0.01,,
465,0.011,,
466,0.011,,
467,0.01,,
468,0.01,,
469,0.009,,
470,0.009,,
471,0.009,,
472,0.01,,
473,0.009,,
474,0.009,,
475,0.009,,
476,0.008,,
477,0.009,,
478,0.009,,
479,0.009,,
480,0.008,,
481,0.008,,
482,0.008,,
483,0.008,,
484,0.009,,
485,0.009,,
486,0.008,,
487,0.008,,
488,0.008,,
489,0.008,,
490,0.008,,
491,0.007,,
492,0.008,,
493,0.008,,
494,0.008,,
495,0.007,,
496,0.006,,
497,0.006,,
498,0.007,,
499,0.008,,
500,0.007,,
501,0.007,,
502,0.007,,
503,0.007,,
504,0.006,,
505,0.006,,
506,0.005,,
507,0.006,,
508,0.006,,
509,0.006,,
510,0.006,,
511,0.006,,
512,0.006,,
513,0.007,,
514,0.006,,
515,0.005,,
516,0.004,,
517,0.005,,
518,0.006,,
519,0.006,,
520,0.005,,
521,0.005,,
522,0.004,,
523,0.004,,
524,0.005,,
525,0.005,,
526,0.005,,
527,0.004,,
528,0.005,,
529,0.005,,
530,0.005,,
531,0.005,,
532,0.005,,
533,0.005,,
534,0.005,,
535,0.004,,
536,0.004,,
537,0.004,,
538,0.004,,
539,0.004,,
540,0.004,,
541,0.004,,
542,0.003,,
543,0.003,,
544,0.003,,
545,0.004,,
546,0.004,,
547,0.003,,
548,0.003,,
549,0.003,,
550,0.003,,
551,0.003,,
552,0.003,,
553,0.003,,
554,0.003,,
555,0.002,,
556,0.003,,
557,0.003,,
558,0.003,,
559,0.003,,
560,0.003,,
561,0.002,,
562,0.002,,
563,0.002,,
564,0.003,,
565,0.002,,
566,0.002,,
567,0.001,,
568,0.001,,
569,0,,
570,0.002,,
571,0.002,,
572,0.003,,
573,0.002,,
574,0.001,,
575,0,,
576,0.001,,
577,0.001,,
578,0.001,,
579,0.002,,
580,0.001,,
581,0.001,,
582,0,,
583,0.001,,
584,0.002,,
585,0.001,,
586,0.001,,
587,0.002,,
588,0.003,,
589,0.003,,
590,0.001,,
591,0.001,,
592,0.001,,
