Wavelength (nm),Absorbance,Title,Time
190,-0.009,6LS_05nov2015,11/19/2015 11:21:24 AM
191,-0.01,,
192,-0.194,,
193,-0.199,,
194,-0.242,,
195,-0.026,,
196,0.165,,
197,0.143,,
198,0.087,,
199,0.362,,
200,0.221,,
201,0.01,,
202,-0.143,,
203,-0.317,,
204,0.083,,
205,0,,
206,0.25,,
207,0.301,,
208,0.101,,
209,0.307,,
210,0.284,,
211,0.401,,
212,0.363,,
213,0.118,,
214,0.076,,
215,0.059,,
216,0.121,,
217,0.158,,
218,0.193,,
219,0.2,,
220,0.209,,
221,0.229,,
222,0.203,,
223,0.212,,
224,0.214,,
225,0.214,,
226,0.223,,
227,0.226,,
228,0.223,,
229,0.222,,
230,0.22,,
231,0.216,,
232,0.21,,
233,0.206,,
234,0.207,,
235,0.205,,
236,0.206,,
237,0.204,,
238,0.199,,
239,0.196,,
240,0.192,,
241,0.194,,
242,0.195,,
243,0.193,,
244,0.192,,
245,0.189,,
246,0.189,,
247,0.188,,
248,0.187,,
249,0.186,,
250,0.184,,
251,0.182,,
252,0.182,,
253,0.181,,
254,0.182,,
255,0.181,,
256,0.179,,
257,0.176,,
258,0.174,,
259,0.173,,
260,0.174,,
261,0.173,,
262,0.171,,
263,0.169,,
264,0.167,,
265,0.166,,
266,0.166,,
267,0.165,,
268,0.162,,
269,0.16,,
270,0.159,,
271,0.158,,
272,0.157,,
273,0.155,,
274,0.154,,
275,0.153,,
276,0.151,,
277,0.149,,
278,0.147,,
279,0.145,,
280,0.144,,
281,0.141,,
282,0.139,,
283,0.138,,
284,0.136,,
285,0.134,,
286,0.132,,
287,0.131,,
288,0.13,,
289,0.128,,
290,0.127,,
291,0.125,,
292,0.124,,
293,0.122,,
294,0.121,,
295,0.12,,
296,0.12,,
297,0.118,,
298,0.117,,
299,0.114,,
300,0.111,,
301,0.11,,
302,0.11,,
303,0.11,,
304,0.109,,
305,0.108,,
306,0.107,,
307,0.105,,
308,0.103,,
309,0.101,,
310,0.1,,
311,0.1,,
312,0.099,,
313,0.098,,
314,0.097,,
315,0.096,,
316,0.094,,
317,0.094,,
318,0.092,,
319,0.091,,
320,0.091,,
321,0.089,,
322,0.089,,
323,0.089,,
324,0.088,,
325,0.087,,
326,0.085,,
327,0.083,,
328,0.083,,
329,0.082,,
330,0.082,,
331,0.081,,
332,0.08,,
333,0.079,,
334,0.078,,
335,0.076,,
336,0.076,,
337,0.076,,
338,0.075,,
339,0.075,,
340,0.074,,
341,0.073,,
342,0.072,,
343,0.071,,
344,0.071,,
345,0.07,,
346,0.069,,
347,0.068,,
348,0.067,,
349,0.067,,
350,0.066,,
351,0.066,,
352,0.065,,
353,0.066,,
354,0.065,,
355,0.063,,
356,0.062,,
357,0.062,,
358,0.062,,
359,0.062,,
360,0.061,,
361,0.061,,
362,0.06,,
363,0.058,,
364,0.056,,
365,0.056,,
366,0.056,,
367,0.057,,
368,0.057,,
369,0.056,,
370,0.055,,
371,0.055,,
372,0.054,,
373,0.053,,
374,0.052,,
375,0.052,,
376,0.052,,
377,0.051,,
378,0.049,,
379,0.048,,
380,0.048,,
381,0.048,,
382,0.047,,
383,0.046,,
384,0.045,,
385,0.045,,
386,0.046,,
387,0.045,,
388,0.043,,
389,0.042,,
390,0.042,,
391,0.043,,
392,0.043,,
393,0.043,,
394,0.043,,
395,0.042,,
396,0.04,,
397,0.039,,
398,0.038,,
399,0.038,,
400,0.038,,
401,0.038,,
402,0.038,,
403,0.039,,
404,0.039,,
405,0.038,,
406,0.037,,
407,0.037,,
408,0.036,,
409,0.036,,
410,0.036,,
411,0.036,,
412,0.036,,
413,0.036,,
414,0.035,,
415,0.035,,
416,0.034,,
417,0.033,,
418,0.032,,
419,0.032,,
420,0.031,,
421,0.031,,
422,0.03,,
423,0.029,,
424,0.029,,
425,0.029,,
426,0.029,,
427,0.029,,
428,0.029,,
429,0.028,,
430,0.028,,
431,0.027,,
432,0.028,,
433,0.027,,
434,0.028,,
435,0.028,,
436,0.027,,
437,0.027,,
438,0.025,,
439,0.025,,
440,0.025,,
441,0.024,,
442,0.024,,
443,0.024,,
444,0.024,,
445,0.025,,
446,0.024,,
447,0.024,,
448,0.024,,
449,0.024,,
450,0.023,,
451,0.022,,
452,0.022,,
453,0.022,,
454,0.022,,
455,0.022,,
456,0.023,,
457,0.022,,
458,0.021,,
459,0.021,,
460,0.021,,
461,0.022,,
462,0.022,,
463,0.022,,
464,0.022,,
465,0.022,,
466,0.021,,
467,0.02,,
468,0.02,,
469,0.019,,
470,0.019,,
471,0.019,,
472,0.019,,
473,0.02,,
474,0.019,,
475,0.018,,
476,0.018,,
477,0.019,,
478,0.019,,
479,0.019,,
480,0.018,,
481,0.018,,
482,0.017,,
483,0.017,,
484,0.018,,
485,0.018,,
486,0.017,,
487,0.017,,
488,0.016,,
489,0.016,,
490,0.016,,
491,0.015,,
492,0.015,,
493,0.016,,
494,0.015,,
495,0.015,,
496,0.015,,
497,0.016,,
498,0.015,,
499,0.016,,
500,0.015,,
501,0.015,,
502,0.015,,
503,0.015,,
504,0.015,,
505,0.015,,
506,0.015,,
507,0.015,,
508,0.015,,
509,0.016,,
510,0.015,,
511,0.015,,
512,0.014,,
513,0.014,,
514,0.015,,
515,0.014,,
516,0.014,,
517,0.013,,
518,0.013,,
519,0.013,,
520,0.014,,
521,0.015,,
522,0.014,,
523,0.013,,
524,0.013,,
525,0.012,,
526,0.012,,
527,0.012,,
528,0.013,,
529,0.012,,
530,0.012,,
531,0.012,,
532,0.012,,
533,0.013,,
534,0.013,,
535,0.013,,
536,0.012,,
537,0.011,,
538,0.011,,
539,0.012,,
540,0.012,,
541,0.011,,
542,0.011,,
543,0.011,,
544,0.012,,
545,0.012,,
546,0.011,,
547,0.01,,
548,0.011,,
549,0.011,,
550,0.011,,
551,0.01,,
552,0.009,,
553,0.009,,
554,0.01,,
555,0.011,,
556,0.01,,
557,0.01,,
558,0.01,,
559,0.01,,
560,0.01,,
561,0.009,,
562,0.009,,
563,0.009,,
564,0.01,,
565,0.011,,
566,0.01,,
567,0.009,,
568,0.009,,
569,0.011,,
570,0.009,,
571,0.008,,
572,0.008,,
573,0.01,,
574,0.011,,
575,0.009,,
576,0.008,,
577,0.008,,
578,0.009,,
579,0.01,,
580,0.009,,
581,0.009,,
582,0.009,,
583,0.009,,
584,0.008,,
585,0.007,,
586,0.007,,
587,0.008,,
588,0.009,,
589,0.008,,
590,0.008,,
591,0.008,,
592,0.008,,
593,0.007,,
594,0.008,,
595,0.009,,
596,0.008,,
597,0.007,,
598,0.007,,
599,0.007,,
600,0.006,,
601,0.005,,
602,0.007,,
603,0.007,,
604,0.007,,
605,0.008,,
606,0.008,,
607,0.007,,
608,0.007,,
609,0.007,,
610,0.007,,
611,0.006,,
612,0.007,,
613,0.007,,
614,0.006,,
615,0.006,,
616,0.006,,
617,0.007,,
618,0.007,,
619,0.007,,
620,0.007,,
621,0.006,,
622,0.006,,
623,0.006,,
624,0.007,,
625,0.008,,
626,0.007,,
627,0.006,,
628,0.007,,
629,0.008,,
630,0.008,,
631,0.008,,
632,0.008,,
633,0.007,,
634,0.006,,
635,0.006,,
636,0.006,,
637,0.007,,
638,0.005,,
639,0.004,,
640,0.004,,
641,0.004,,
642,0.005,,
643,0.004,,
644,0.005,,
645,0.005,,
646,0.006,,
647,0.006,,
648,0.006,,
649,0.005,,
650,0.005,,
651,0.006,,
652,0.007,,
653,0.007,,
654,0.007,,
655,0.007,,
656,0.006,,
657,0.007,,
658,0.007,,
659,0.006,,
660,0.005,,
661,0.005,,
662,0.004,,
663,0.003,,
664,0.004,,
665,0.005,,
666,0.004,,
667,0.004,,
668,0.003,,
669,0.004,,
670,0.004,,
671,0.005,,
672,0.004,,
673,0.004,,
674,0.004,,
675,0.005,,
676,0.005,,
677,0.005,,
678,0.004,,
679,0.004,,
680,0.004,,
681,0.005,,
682,0.004,,
683,0.005,,
684,0.004,,
685,0.006,,
686,0.004,,
687,0.005,,
688,0.005,,
689,0.006,,
690,0.006,,
691,0.005,,
692,0.005,,
693,0.005,,
694,0.005,,
695,0.004,,
696,0.004,,
697,0.005,,
698,0.005,,
699,0.004,,
700,0.003,,
701,0.004,,
702,0.005,,
703,0.003,,
704,0.002,,
705,0.002,,
706,0.004,,
707,0.005,,
708,0.005,,
709,0.004,,
710,0.004,,
711,0.004,,
712,0.004,,
713,0.004,,
714,0.003,,
715,0.005,,
716,0.006,,
717,0.007,,
718,0.005,,
719,0.004,,
720,0.004,,
721,0.004,,
722,0.005,,
723,0.005,,
724,0.005,,
725,0.005,,
726,0.004,,
727,0.003,,
728,0.002,,
729,0.002,,
730,0.002,,
731,0.004,,
732,0.003,,
733,0.004,,
734,0.003,,
735,0.002,,
736,-0.001,,
737,0.001,,
738,0.002,,
739,0.005,,
740,0.003,,
741,0.003,,
742,0.002,,
743,0.003,,
744,0.003,,
745,0.003,,
746,0.003,,
747,0.004,,
748,0.004,,
749,0.001,,
750,0,,
751,0.002,,
752,0.002,,
753,0.004,,
754,0.003,,
755,0.001,,
756,0.003,,
757,0.004,,
758,0.003,,
759,0.001,,
760,0.004,,
761,0.002,,
762,0.002,,
763,0.003,,
764,0.005,,
765,0.003,,
766,0.003,,
767,0.005,,
768,0.006,,
769,0.004,,
770,0.003,,
771,0.001,,
772,0.002,,
773,0,,
774,0.004,,
775,0.007,,
776,0.007,,
777,0.003,,
778,0.001,,
779,0.003,,
780,0.004,,
781,0.005,,
782,0.004,,
783,0.001,,
784,0.005,,
785,0.009,,
786,0.009,,
787,0.004,,
788,0.002,,
789,0,,
790,0.002,,
791,0.003,,
792,0.002,,
793,-0.001,,
794,0.002,,
795,0.006,,
796,0.006,,
797,0.002,,
798,0.003,,
799,0.004,,
800,0.003,,
801,0.002,,
802,0.004,,
803,0.004,,
804,0.002,,
805,0,,
806,0,,
807,0.002,,
808,0.001,,
809,-0.001,,
810,-0.004,,
811,0.002,,
812,0.001,,
813,0.003,,
814,0.007,,
815,0.013,,
816,0.005,,
817,0.001,,
818,0.003,,
819,0.008,,
820,0.007,,
821,0.008,,
822,0.007,,
823,0.004,,
824,0.001,,
825,0.003,,
826,0.003,,
827,0.002,,
828,0.003,,
829,0.006,,
830,0.005,,
831,0.002,,
832,-0.001,,
833,0.001,,
834,0.003,,
835,0.004,,
836,0.001,,
837,-0.002,,
838,0,,
839,0.004,,
840,0.005,,
