Wavelength (nm),Absorbance,Title,Time
190,0.164,2L_24sept2015,10/15/2015 10:36:10 AM
191,0.032,,
192,-0.35,,
193,-0.659,,
194,-0.613,,
195,-0.183,,
196,0.168,,
197,0.156,,
198,-0.046,,
199,-0.369,,
200,-0.419,,
201,-0.51,,
202,-0.51,,
203,-0.579,,
204,-0.161,,
205,-0.16,,
206,-0.401,,
207,-0.121,,
208,0.356,,
209,0.834,,
210,0.639,,
211,0.046,,
212,-0.3,,
213,-0.042,,
214,0.017,,
215,0.134,,
216,0.087,,
217,-0.022,,
218,0.106,,
219,0.167,,
220,0.262,,
221,0.253,,
222,0.237,,
223,0.239,,
224,0.244,,
225,0.255,,
226,0.255,,
227,0.249,,
228,0.253,,
229,0.25,,
230,0.246,,
231,0.24,,
232,0.232,,
233,0.227,,
234,0.225,,
235,0.224,,
236,0.222,,
237,0.216,,
238,0.211,,
239,0.208,,
240,0.202,,
241,0.2,,
242,0.2,,
243,0.198,,
244,0.196,,
245,0.193,,
246,0.193,,
247,0.193,,
248,0.19,,
249,0.187,,
250,0.183,,
251,0.182,,
252,0.18,,
253,0.178,,
254,0.176,,
255,0.174,,
256,0.173,,
257,0.172,,
258,0.172,,
259,0.173,,
260,0.172,,
261,0.171,,
262,0.169,,
263,0.166,,
264,0.164,,
265,0.162,,
266,0.161,,
267,0.159,,
268,0.158,,
269,0.156,,
270,0.155,,
271,0.155,,
272,0.154,,
273,0.152,,
274,0.15,,
275,0.148,,
276,0.146,,
277,0.144,,
278,0.143,,
279,0.142,,
280,0.14,,
281,0.138,,
282,0.135,,
283,0.133,,
284,0.131,,
285,0.129,,
286,0.127,,
287,0.125,,
288,0.123,,
289,0.122,,
290,0.119,,
291,0.117,,
292,0.115,,
293,0.113,,
294,0.112,,
295,0.11,,
296,0.108,,
297,0.107,,
298,0.105,,
299,0.103,,
300,0.1,,
301,0.099,,
302,0.097,,
303,0.096,,
304,0.095,,
305,0.094,,
306,0.093,,
307,0.091,,
308,0.089,,
309,0.089,,
310,0.088,,
311,0.086,,
312,0.084,,
313,0.083,,
314,0.082,,
315,0.081,,
316,0.081,,
317,0.079,,
318,0.078,,
319,0.075,,
320,0.073,,
321,0.073,,
322,0.073,,
323,0.072,,
324,0.071,,
325,0.069,,
326,0.069,,
327,0.067,,
328,0.065,,
329,0.064,,
330,0.063,,
331,0.062,,
332,0.062,,
333,0.061,,
334,0.061,,
335,0.059,,
336,0.058,,
337,0.057,,
338,0.056,,
339,0.056,,
340,0.056,,
341,0.055,,
342,0.054,,
343,0.053,,
344,0.052,,
345,0.051,,
346,0.05,,
347,0.05,,
348,0.049,,
349,0.048,,
350,0.047,,
351,0.046,,
352,0.045,,
353,0.044,,
354,0.044,,
355,0.044,,
356,0.044,,
357,0.044,,
358,0.043,,
359,0.042,,
360,0.04,,
361,0.041,,
362,0.04,,
363,0.039,,
364,0.038,,
365,0.037,,
366,0.038,,
367,0.037,,
368,0.037,,
369,0.036,,
370,0.035,,
371,0.035,,
372,0.035,,
373,0.034,,
374,0.034,,
375,0.032,,
376,0.032,,
377,0.032,,
378,0.031,,
379,0.03,,
380,0.029,,
381,0.029,,
382,0.029,,
383,0.029,,
384,0.028,,
385,0.027,,
386,0.028,,
387,0.029,,
388,0.027,,
389,0.026,,
390,0.025,,
391,0.026,,
392,0.026,,
393,0.026,,
394,0.026,,
395,0.026,,
396,0.025,,
397,0.023,,
398,0.022,,
399,0.021,,
400,0.02,,
401,0.02,,
402,0.021,,
403,0.021,,
404,0.022,,
405,0.021,,
406,0.021,,
407,0.021,,
408,0.02,,
409,0.02,,
410,0.02,,
411,0.019,,
412,0.019,,
413,0.018,,
414,0.019,,
415,0.02,,
416,0.019,,
417,0.019,,
418,0.018,,
419,0.018,,
420,0.017,,
421,0.016,,
422,0.016,,
423,0.016,,
424,0.016,,
425,0.016,,
426,0.016,,
427,0.015,,
428,0.015,,
429,0.015,,
430,0.015,,
431,0.016,,
432,0.015,,
433,0.015,,
434,0.015,,
435,0.014,,
436,0.014,,
437,0.014,,
