Wavelength (nm),Absorbance,Title,Time
190,-0.238,12S_05nov2015,11/19/2015 11:20:14 AM
191,-0.233,,
192,-0.194,,
193,-0.186,,
194,-0.193,,
195,-0.131,,
196,0.081,,
197,0.16,,
198,0.056,,
199,0.11,,
200,-0.233,,
201,-0.222,,
202,-0.19,,
203,-0.166,,
204,0.147,,
205,-0.059,,
206,0.28,,
207,0.289,,
208,0.358,,
209,0.396,,
210,0.221,,
211,0.255,,
212,0.1,,
213,0.25,,
214,0.293,,
215,0.224,,
216,0.167,,
217,0.007,,
218,0.104,,
219,0.136,,
220,0.118,,
221,0.137,,
222,0.144,,
223,0.145,,
224,0.149,,
225,0.139,,
226,0.145,,
227,0.15,,
228,0.15,,
229,0.15,,
230,0.147,,
231,0.145,,
232,0.14,,
233,0.14,,
234,0.141,,
235,0.139,,
236,0.138,,
237,0.135,,
238,0.134,,
239,0.131,,
240,0.127,,
241,0.127,,
242,0.128,,
243,0.129,,
244,0.128,,
245,0.126,,
246,0.126,,
247,0.125,,
248,0.125,,
249,0.125,,
250,0.123,,
251,0.122,,
252,0.121,,
253,0.121,,
254,0.121,,
255,0.12,,
256,0.117,,
257,0.116,,
258,0.115,,
259,0.116,,
260,0.116,,
261,0.115,,
262,0.114,,
263,0.113,,
264,0.112,,
265,0.112,,
266,0.111,,
267,0.111,,
268,0.109,,
269,0.107,,
270,0.106,,
271,0.105,,
272,0.104,,
273,0.103,,
274,0.103,,
275,0.102,,
276,0.101,,
277,0.1,,
278,0.098,,
279,0.097,,
280,0.097,,
281,0.095,,
282,0.094,,
283,0.093,,
284,0.092,,
285,0.09,,
286,0.088,,
287,0.087,,
288,0.086,,
289,0.086,,
290,0.085,,
291,0.084,,
292,0.083,,
293,0.082,,
294,0.081,,
295,0.081,,
296,0.081,,
297,0.08,,
298,0.078,,
299,0.076,,
300,0.074,,
301,0.074,,
302,0.074,,
303,0.073,,
304,0.072,,
305,0.071,,
306,0.071,,
307,0.07,,
308,0.069,,
309,0.068,,
310,0.067,,
311,0.067,,
312,0.066,,
313,0.065,,
314,0.064,,
315,0.064,,
316,0.063,,
317,0.063,,
318,0.062,,
319,0.06,,
320,0.059,,
321,0.058,,
322,0.059,,
323,0.059,,
324,0.059,,
325,0.058,,
326,0.057,,
327,0.055,,
328,0.055,,
329,0.054,,
330,0.055,,
331,0.054,,
332,0.053,,
333,0.053,,
334,0.052,,
335,0.051,,
336,0.051,,
337,0.05,,
338,0.049,,
339,0.048,,
340,0.048,,
341,0.048,,
342,0.048,,
343,0.047,,
344,0.047,,
345,0.047,,
346,0.047,,
347,0.045,,
348,0.045,,
349,0.044,,
350,0.043,,
351,0.043,,
352,0.043,,
353,0.044,,
354,0.044,,
355,0.042,,
356,0.04,,
357,0.041,,
358,0.042,,
359,0.043,,
360,0.042,,
361,0.041,,
362,0.039,,
363,0.038,,
364,0.037,,
365,0.036,,
366,0.037,,
367,0.038,,
368,0.039,,
369,0.038,,
370,0.037,,
371,0.036,,
372,0.035,,
373,0.034,,
374,0.034,,
375,0.034,,
376,0.035,,
377,0.035,,
378,0.033,,
379,0.032,,
380,0.031,,
381,0.032,,
382,0.031,,
383,0.03,,
384,0.03,,
385,0.03,,
386,0.031,,
387,0.031,,
388,0.03,,
389,0.029,,
390,0.029,,
391,0.029,,
392,0.029,,
393,0.028,,
394,0.029,,
395,0.028,,
396,0.027,,
397,0.026,,
398,0.025,,
399,0.025,,
400,0.025,,
401,0.025,,
402,0.026,,
403,0.026,,
404,0.027,,
405,0.026,,
406,0.025,,
407,0.024,,
408,0.024,,
409,0.024,,
410,0.024,,
411,0.024,,
412,0.025,,
413,0.024,,
414,0.023,,
415,0.023,,
416,0.024,,
417,0.023,,
418,0.022,,
419,0.021,,
420,0.022,,
421,0.021,,
422,0.02,,
423,0.02,,
424,0.02,,
425,0.02,,
426,0.02,,
427,0.02,,
428,0.02,,
429,0.02,,
430,0.019,,
431,0.019,,
432,0.019,,
433,0.019,,
434,0.019,,
435,0.019,,
436,0.019,,
437,0.019,,
438,0.018,,
439,0.018,,
440,0.018,,
441,0.017,,
442,0.017,,
443,0.017,,
444,0.017,,
445,0.016,,
446,0.016,,
447,0.017,,
448,0.016,,
449,0.016,,
450,0.015,,
451,0.015,,
452,0.016,,
453,0.015,,
454,0.015,,
455,0.015,,
456,0.016,,
457,0.016,,
458,0.015,,
459,0.015,,
460,0.015,,
461,0.016,,
462,0.016,,
463,0.015,,
464,0.015,,
465,0.015,,
466,0.015,,
467,0.015,,
468,0.014,,
469,0.014,,
470,0.014,,
471,0.014,,
472,0.014,,
473,0.014,,
474,0.013,,
475,0.013,,
476,0.013,,
477,0.013,,
478,0.014,,
479,0.013,,
480,0.013,,
481,0.013,,
482,0.013,,
483,0.013,,
484,0.013,,
485,0.013,,
486,0.012,,
487,0.012,,
488,0.012,,
489,0.012,,
490,0.012,,
491,0.011,,
492,0.011,,
493,0.011,,
494,0.012,,
495,0.012,,
496,0.012,,
497,0.012,,
498,0.012,,
499,0.012,,
500,0.011,,
501,0.012,,
502,0.011,,
503,0.011,,
504,0.011,,
505,0.011,,
506,0.012,,
507,0.012,,
508,0.012,,
509,0.012,,
510,0.011,,
511,0.01,,
512,0.01,,
513,0.01,,
514,0.011,,
515,0.01,,
516,0.01,,
517,0.01,,
518,0.01,,
519,0.01,,
520,0.011,,
521,0.011,,
522,0.011,,
523,0.01,,
524,0.01,,
525,0.009,,
526,0.009,,
527,0.008,,
528,0.009,,
529,0.009,,
530,0.009,,
531,0.009,,
532,0.009,,
533,0.01,,
534,0.01,,
535,0.009,,
536,0.009,,
537,0.009,,
538,0.009,,
539,0.009,,
540,0.009,,
541,0.008,,
542,0.008,,
543,0.009,,
544,0.01,,
545,0.01,,
546,0.008,,
547,0.008,,
548,0.008,,
549,0.008,,
550,0.008,,
551,0.007,,
552,0.006,,
553,0.006,,
554,0.006,,
555,0.008,,
556,0.008,,
557,0.008,,
558,0.008,,
559,0.008,,
560,0.007,,
561,0.007,,
562,0.006,,
563,0.007,,
564,0.008,,
565,0.009,,
566,0.008,,
567,0.007,,
568,0.007,,
569,0.008,,
570,0.007,,
571,0.008,,
572,0.008,,
573,0.009,,
574,0.009,,
575,0.007,,
576,0.006,,
577,0.007,,
578,0.007,,
579,0.008,,
580,0.007,,
581,0.007,,
582,0.007,,
583,0.007,,
584,0.005,,
585,0.005,,
586,0.007,,
587,0.008,,
588,0.008,,
589,0.005,,
590,0.004,,
591,0.006,,
592,0.006,,
593,0.005,,
594,0.006,,
595,0.006,,
596,0.006,,
597,0.005,,
598,0.006,,
599,0.005,,
600,0.005,,
601,0.005,,
602,0.006,,
603,0.006,,
604,0.005,,
605,0.004,,
606,0.004,,
607,0.005,,
608,0.005,,
609,0.005,,
610,0.006,,
611,0.006,,
612,0.006,,
613,0.005,,
614,0.003,,
615,0.003,,
616,0.005,,
617,0.006,,
618,0.006,,
619,0.004,,
620,0.005,,
621,0.005,,
622,0.005,,
623,0.004,,
624,0.006,,
625,0.007,,
626,0.007,,
627,0.006,,
628,0.006,,
629,0.006,,
630,0.007,,
631,0.007,,
632,0.006,,
633,0.006,,
634,0.005,,
635,0.006,,
636,0.006,,
637,0.005,,
638,0.004,,
639,0.004,,
640,0.004,,
641,0.004,,
642,0.005,,
643,0.004,,
644,0.003,,
645,0.003,,
646,0.004,,
647,0.004,,
648,0.005,,
649,0.005,,
650,0.005,,
651,0.005,,
652,0.005,,
653,0.005,,
654,0.005,,
655,0.005,,
656,0.005,,
657,0.006,,
658,0.006,,
659,0.006,,
660,0.006,,
661,0.005,,
662,0.005,,
663,0.003,,
664,0.003,,
665,0.004,,
666,0.005,,
667,0.004,,
668,0.003,,
669,0.003,,
670,0.004,,
671,0.004,,
672,0.003,,
673,0.004,,
674,0.004,,
675,0.004,,
676,0.004,,
677,0.004,,
678,0.004,,
679,0.004,,
680,0.003,,
681,0.003,,
682,0.003,,
683,0.005,,
684,0.005,,
685,0.005,,
686,0.004,,
687,0.004,,
688,0.004,,
689,0.006,,
690,0.005,,
691,0.004,,
692,0.004,,
693,0.004,,
694,0.004,,
695,0.002,,
696,0.004,,
697,0.004,,
698,0.004,,
699,0.003,,
700,0.003,,
701,0.003,,
702,0.003,,
703,0.002,,
704,0.001,,
705,0.002,,
706,0.003,,
707,0.004,,
708,0.005,,
709,0.005,,
710,0.003,,
711,0.003,,
712,0.004,,
713,0.004,,
714,0.003,,
715,0.004,,
716,0.004,,
717,0.006,,
718,0.005,,
719,0.004,,
720,0.002,,
721,0.002,,
722,0.004,,
723,0.004,,
724,0.004,,
725,0.004,,
726,0.004,,
727,0.004,,
728,0.003,,
729,0.002,,
730,0.001,,
731,0.003,,
732,0.004,,
733,0.004,,
734,0.003,,
735,0.001,,
736,-0.001,,
737,0,,
738,0,,
739,0.002,,
740,0.001,,
741,0.002,,
742,0,,
743,0.002,,
744,0.003,,
745,0.004,,
746,0.001,,
747,0.003,,
748,0.003,,
749,0.002,,
750,0,,
751,0.002,,
752,0.004,,
753,0.004,,
754,0.002,,
755,0.001,,
756,0.003,,
757,0.004,,
758,0.003,,
759,-0.001,,
760,0.001,,
761,0.001,,
762,0.003,,
763,0.003,,
764,0.005,,
765,0.003,,
