Wavelength (nm),Absorbance,Title,Time
190,0.353,6LS_22oct2015,10/29/2015 9:32:06 AM
191,0.401,,
192,0.361,,
193,0.123,,
194,-0.046,,
195,-0.237,,
196,-0.272,,
197,-0.183,,
198,-0.326,,
199,-0.213,,
200,-0.158,,
201,-0.183,,
202,0.05,,
203,0.364,,
204,0.683,,
205,0.427,,
206,0.199,,
207,0.164,,
208,0.401,,
209,0.529,,
210,0.21,,
211,-0.032,,
212,-0.137,,
213,-0.139,,
214,-0.206,,
215,-0.146,,
216,-0.103,,
217,0.067,,
218,0.205,,
219,0.217,,
220,0.194,,
221,0.159,,
222,0.176,,
223,0.187,,
224,0.19,,
225,0.191,,
226,0.191,,
227,0.186,,
228,0.183,,
229,0.179,,
230,0.173,,
231,0.17,,
232,0.166,,
233,0.161,,
234,0.16,,
235,0.157,,
236,0.155,,
237,0.152,,
238,0.15,,
239,0.149,,
240,0.147,,
241,0.146,,
242,0.145,,
243,0.142,,
244,0.14,,
245,0.139,,
246,0.14,,
247,0.139,,
248,0.136,,
249,0.133,,
250,0.132,,
251,0.132,,
252,0.131,,
253,0.129,,
254,0.128,,
255,0.127,,
256,0.127,,
257,0.125,,
258,0.123,,
259,0.124,,
260,0.122,,
261,0.121,,
262,0.119,,
263,0.119,,
264,0.117,,
265,0.115,,
266,0.114,,
267,0.114,,
268,0.113,,
269,0.111,,
270,0.109,,
271,0.108,,
272,0.107,,
273,0.105,,
274,0.104,,
275,0.103,,
276,0.101,,
277,0.1,,
278,0.099,,
279,0.098,,
280,0.096,,
281,0.095,,
282,0.093,,
283,0.091,,
284,0.09,,
285,0.088,,
286,0.086,,
287,0.086,,
288,0.085,,
289,0.085,,
290,0.083,,
291,0.081,,
292,0.079,,
293,0.078,,
294,0.077,,
295,0.077,,
296,0.076,,
297,0.076,,
298,0.074,,
299,0.072,,
300,0.07,,
301,0.069,,
302,0.069,,
303,0.068,,
304,0.068,,
305,0.067,,
306,0.065,,
307,0.063,,
308,0.062,,
309,0.062,,
310,0.062,,
311,0.062,,
312,0.061,,
313,0.059,,
314,0.058,,
315,0.057,,
316,0.056,,
317,0.055,,
318,0.055,,
319,0.055,,
320,0.055,,
321,0.053,,
322,0.052,,
323,0.051,,
324,0.051,,
325,0.05,,
326,0.05,,
327,0.05,,
328,0.049,,
329,0.048,,
330,0.047,,
331,0.047,,
332,0.047,,
333,0.046,,
334,0.045,,
335,0.044,,
336,0.044,,
337,0.043,,
338,0.043,,
339,0.042,,
340,0.041,,
341,0.04,,
342,0.04,,
343,0.04,,
344,0.039,,
345,0.038,,
346,0.037,,
347,0.037,,
348,0.037,,
349,0.037,,
350,0.036,,
351,0.035,,
352,0.034,,
353,0.033,,
354,0.033,,
355,0.032,,
356,0.031,,
357,0.031,,
358,0.032,,
359,0.033,,
360,0.032,,
361,0.032,,
362,0.032,,
363,0.03,,
364,0.029,,
365,0.028,,
366,0.028,,
367,0.029,,
368,0.028,,
369,0.027,,
370,0.027,,
371,0.028,,
372,0.028,,
373,0.026,,
374,0.026,,
375,0.025,,
376,0.025,,
377,0.025,,
378,0.024,,
379,0.024,,
380,0.023,,
381,0.023,,
382,0.022,,
383,0.022,,
384,0.021,,
385,0.021,,
386,0.022,,
387,0.023,,
388,0.023,,
389,0.022,,
390,0.021,,
391,0.02,,
392,0.02,,
393,0.02,,
394,0.02,,
395,0.02,,
396,0.018,,
397,0.018,,
398,0.017,,
399,0.016,,
400,0.015,,
401,0.015,,
402,0.017,,
403,0.018,,
404,0.019,,
405,0.017,,
406,0.016,,
407,0.016,,
408,0.016,,
409,0.016,,
410,0.015,,
411,0.015,,
412,0.016,,
413,0.016,,
414,0.016,,
415,0.016,,
416,0.015,,
417,0.015,,
418,0.014,,
419,0.013,,
420,0.013,,
421,0.013,,
422,0.013,,
423,0.013,,
424,0.012,,
425,0.012,,
426,0.013,,
427,0.013,,
428,0.013,,
429,0.012,,
430,0.012,,
431,0.012,,
432,0.012,,
433,0.011,,
434,0.01,,
435,0.01,,
436,0.011,,
437,0.011,,
438,0.011,,
439,0.011,,
440,0.011,,
441,0.011,,
442,0.01,,
443,0.01,,
444,0.01,,
445,0.01,,
446,0.01,,
447,0.01,,
448,0.009,,
449,0.008,,
450,0.008,,
451,0.009,,
452,0.009,,
453,0.009,,
454,0.008,,
455,0.008,,
456,0.009,,
457,0.009,,
458,0.009,,
459,0.009,,
460,0.008,,
461,0.008,,
462,0.008,,
463,0.008,,
464,0.007,,
465,0.008,,
466,0.008,,
467,0.008,,
468,0.008,,
469,0.007,,
470,0.007,,
471,0.008,,
472,0.008,,
473,0.008,,
474,0.008,,
475,0.007,,
476,0.007,,
477,0.006,,
478,0.005,,
479,0.006,,
480,0.007,,
481,0.007,,
482,0.007,,
483,0.006,,
484,0.006,,
485,0.006,,
486,0.006,,
487,0.006,,
488,0.006,,
489,0.006,,
490,0.006,,
491,0.005,,
492,0.006,,
493,0.006,,
494,0.005,,
495,0.005,,
496,0.005,,
497,0.006,,
498,0.006,,
499,0.006,,
500,0.006,,
501,0.005,,
502,0.005,,
503,0.005,,
504,0.004,,
505,0.004,,
506,0.005,,
507,0.006,,
508,0.006,,
509,0.005,,
510,0.006,,
511,0.005,,
512,0.005,,
513,0.005,,
514,0.006,,
515,0.006,,
516,0.005,,
517,0.004,,
518,0.004,,
519,0.004,,
520,0.003,,
521,0.004,,
522,0.004,,
523,0.004,,
524,0.004,,
525,0.004,,
526,0.004,,
527,0.004,,
528,0.004,,
529,0.004,,
530,0.004,,
531,0.005,,
532,0.004,,
533,0.004,,
534,0.004,,
535,0.003,,
536,0.003,,
537,0.003,,
538,0.004,,
539,0.004,,
540,0.004,,
541,0.003,,
542,0.003,,
543,0.003,,
544,0.003,,
545,0.003,,
546,0.003,,
547,0.004,,
548,0.004,,
549,0.003,,
550,0.003,,
551,0.003,,
552,0.003,,
553,0.004,,
554,0.004,,
555,0.004,,
556,0.003,,
557,0.002,,
558,0.002,,
559,0.002,,
560,0.001,,
561,0.002,,
562,0.003,,
563,0.004,,
564,0.003,,
565,0.002,,
566,0.002,,
567,0.002,,
568,0.003,,
569,0.003,,
570,0.003,,
571,0.002,,
572,0.002,,
573,0.002,,
574,0.002,,
575,0.002,,
576,0.001,,
577,0.002,,
578,0.002,,
579,0.003,,
580,0.003,,
581,0.003,,
582,0.003,,
583,0.003,,
584,0.003,,
585,0.001,,
586,-0.001,,
587,0,,
588,0.001,,
589,0.002,,
590,0.003,,
591,0.002,,
592,0.002,,
593,0.001,,
594,0.001,,
595,0.001,,
596,0.001,,
597,0.001,,
598,0.002,,
599,0.001,,
600,0.002,,
601,0.002,,
602,0.002,,
603,0.002,,
604,0.002,,
605,0.002,,
606,0.002,,
607,0.003,,
608,0.003,,
609,0.003,,
610,0.003,,
611,0.002,,
612,0.003,,
613,0.004,,
614,0.004,,
615,0.003,,
616,0.001,,
617,0.002,,
618,0.001,,
619,0.002,,
620,0.003,,
621,0.002,,
622,0.002,,
623,0.002,,
624,0.002,,
625,0.002,,
626,0.002,,
627,0.003,,
628,0.002,,
629,0.002,,
630,0.002,,
631,0.003,,
632,0.002,,
633,0.002,,
634,0.001,,
635,0.002,,
636,0.003,,
637,0.002,,
638,0.001,,
639,0.003,,
640,0.004,,
641,0.003,,
642,0.002,,
643,0.001,,
644,0.003,,
645,0.002,,
646,0.001,,
647,0.002,,
648,0.001,,
649,0.002,,
650,0.001,,
651,0.002,,
652,0.002,,
653,0.001,,
654,0.001,,
655,0.001,,
656,0.002,,
657,0.002,,
658,-0.001,,
659,-0.001,,
660,0.001,,
661,0.003,,
662,0.001,,
663,0.001,,
664,0.001,,
665,0.001,,
666,0.001,,
667,0.001,,
668,0.001,,
669,0.001,,
670,0.001,,
671,0.001,,
672,0.001,,
673,0.001,,
674,0.002,,
675,0.002,,
676,0.001,,
677,0.001,,
678,0.002,,
679,0.002,,
680,0.001,,
681,0.002,,
682,0.001,,
683,-0.001,,
684,-0.001,,
685,0,,
686,0.002,,
687,0.002,,
688,0.002,,
689,0.001,,
690,-0.001,,
691,0,,
692,0.001,,
693,0.001,,
694,0,,
695,0,,
696,0.001,,
697,0.002,,
698,0.002,,
699,0.001,,
700,-0.001,,
701,-0.002,,
702,-0.002,,
703,-0.001,,
704,-0.001,,
705,0,,
706,-0.001,,
707,0,,
708,0.002,,
709,0.002,,
710,0.004,,
711,0.001,,
712,0.001,,
713,0,,
714,0.001,,
715,0.002,,
716,0.002,,
717,0.003,,
718,0.002,,
719,0.002,,
720,0.002,,
721,0.001,,
722,0.002,,
723,0.002,,
724,0.003,,
725,0.002,,
726,0.002,,
727,0.001,,
728,0,,
729,0.002,,
730,0.004,,
731,0.004,,
732,0.001,,
733,0.001,,
734,0.001,,
735,0.001,,
736,0,,
737,-0.001,,
738,0,,
739,0.002,,
740,0.002,,
741,0,,
742,-0.002,,
743,0.001,,
744,0.002,,
745,0.003,,
746,0.002,,
747,0.001,,
748,0.001,,
749,0,,
750,0,,
751,-0.002,,
752,-0.001,,
753,-0.002,,
754,0,,
755,0.001,,
756,0.003,,
757,0.004,,
758,0,,
759,-0.002,,
760,-0.001,,
761,0,,
762,0.001,,
763,0.002,,
764,0,,
765,-0.003,,
766,-0.004,,
767,0,,
768,0.003,,
769,0.004,,
770,0.002,,
771,0,,
772,-0.002,,
773,0.001,,
774,0.002,,
775,0.001,,
776,0,,
777,0.003,,
778,0.005,,
779,0.007,,
780,0.005,,
781,0.001,,
782,0.001,,
783,0.004,,
784,0.005,,
785,0.005,,
786,0.005,,
787,0.002,,
788,0.002,,
789,0.007,,
790,0.004,,
791,-0.001,,
792,-0.002,,
793,-0.001,,
794,0.001,,
795,-0.001,,
796,0.001,,
797,0,,
798,0,,
799,0.001,,
800,0.002,,
801,0.004,,
802,0.005,,
803,0.002,,
804,-0.001,,
805,0.001,,
806,0.002,,
807,0.002,,
808,-0.001,,
809,0.003,,
810,0.001,,
811,0,,
812,-0.005,,
813,-0.003,,
814,0.002,,
815,0.005,,
816,0.002,,
817,-0.001,,
818,0,,
819,-0.002,,
820,-0.001,,
821,0,,
822,0.003,,
823,0.002,,
824,0.003,,
825,0.003,,
826,0.003,,
827,0.003,,
828,0.003,,
829,0.003,,
830,0.004,,
831,0.003,,
832,0.003,,
833,0.002,,
834,0.003,,
835,0.001,,
836,0,,
837,-0.001,,
838,0.005,,
839,0.002,,
840,0.001,,
