Wavelength (nm),Absorbance,Title,Time
190,-0.106,3L_05nov2015,11/19/2015 11:26:46 AM
191,-0.081,,
192,-0.237,,
193,0.035,,
194,0.263,,
195,0.44,,
196,0.606,,
197,0.374,,
198,0.366,,
199,0.314,,
200,-0.013,,
201,-0.167,,
202,-0.172,,
203,-0.029,,
204,0.01,,
205,-0.237,,
206,-0.277,,
207,-0.186,,
208,0.044,,
209,0.424,,
210,0.342,,
211,0.321,,
212,0.183,,
213,0.104,,
214,0.22,,
215,0.18,,
216,0.243,,
217,0.272,,
218,0.277,,
219,0.252,,
220,0.232,,
221,0.25,,
222,0.243,,
223,0.275,,
224,0.277,,
225,0.277,,
226,0.276,,
227,0.274,,
228,0.275,,
229,0.275,,
230,0.269,,
231,0.264,,
232,0.258,,
233,0.252,,
234,0.249,,
235,0.247,,
236,0.245,,
237,0.24,,
238,0.236,,
239,0.231,,
240,0.229,,
241,0.228,,
242,0.227,,
243,0.228,,
244,0.223,,
245,0.221,,
246,0.219,,
247,0.216,,
248,0.216,,
249,0.213,,
250,0.21,,
251,0.208,,
252,0.207,,
253,0.206,,
254,0.204,,
255,0.203,,
256,0.201,,
257,0.199,,
258,0.198,,
259,0.197,,
260,0.196,,
261,0.194,,
262,0.192,,
263,0.189,,
264,0.188,,
265,0.188,,
266,0.187,,
267,0.185,,
268,0.181,,
269,0.179,,
270,0.178,,
271,0.177,,
272,0.176,,
273,0.174,,
274,0.173,,
275,0.171,,
276,0.168,,
277,0.166,,
278,0.164,,
279,0.163,,
280,0.161,,
281,0.159,,
282,0.157,,
283,0.155,,
284,0.152,,
285,0.15,,
286,0.147,,
287,0.146,,
288,0.144,,
289,0.142,,
290,0.139,,
291,0.137,,
292,0.137,,
293,0.135,,
294,0.133,,
295,0.131,,
296,0.13,,
297,0.128,,
298,0.125,,
299,0.122,,
300,0.12,,
301,0.119,,
302,0.119,,
303,0.118,,
304,0.116,,
305,0.115,,
306,0.113,,
307,0.112,,
308,0.11,,
309,0.108,,
310,0.107,,
311,0.105,,
312,0.103,,
313,0.102,,
314,0.101,,
315,0.1,,
316,0.099,,
317,0.099,,
318,0.097,,
319,0.096,,
320,0.094,,
321,0.092,,
322,0.091,,
323,0.091,,
324,0.09,,
325,0.089,,
326,0.087,,
327,0.084,,
328,0.083,,
329,0.082,,
330,0.082,,
331,0.081,,
332,0.08,,
333,0.079,,
334,0.077,,
335,0.076,,
336,0.076,,
337,0.074,,
338,0.073,,
339,0.072,,
340,0.071,,
341,0.071,,
342,0.07,,
343,0.069,,
344,0.068,,
345,0.067,,
346,0.066,,
347,0.064,,
348,0.063,,
349,0.062,,
350,0.062,,
351,0.061,,
352,0.061,,
353,0.062,,
354,0.061,,
355,0.059,,
356,0.058,,
357,0.058,,
358,0.058,,
359,0.058,,
360,0.057,,
361,0.056,,
362,0.055,,
363,0.053,,
364,0.052,,
365,0.05,,
366,0.05,,
367,0.051,,
368,0.052,,
369,0.052,,
370,0.05,,
371,0.049,,
372,0.048,,
373,0.047,,
374,0.046,,
375,0.046,,
376,0.047,,
377,0.047,,
378,0.045,,
379,0.044,,
380,0.043,,
381,0.043,,
382,0.043,,
383,0.042,,
384,0.041,,
385,0.041,,
386,0.042,,
387,0.042,,
388,0.04,,
389,0.039,,
390,0.039,,
391,0.04,,
392,0.04,,
393,0.039,,
394,0.039,,
395,0.038,,
396,0.037,,
397,0.035,,
398,0.034,,
399,0.034,,
400,0.034,,
401,0.034,,
402,0.034,,
403,0.035,,
404,0.035,,
405,0.035,,
406,0.033,,
407,0.033,,
408,0.032,,
409,0.033,,
410,0.032,,
411,0.032,,
412,0.032,,
413,0.032,,
414,0.032,,
415,0.031,,
416,0.03,,
417,0.03,,
418,0.029,,
419,0.028,,
420,0.028,,
421,0.027,,
422,0.026,,
423,0.026,,
424,0.025,,
425,0.026,,
426,0.025,,
427,0.025,,
428,0.026,,
429,0.025,,
430,0.025,,
431,0.025,,
432,0.025,,
433,0.025,,
434,0.025,,
435,0.024,,
436,0.024,,
437,0.023,,
438,0.023,,
439,0.022,,
440,0.022,,
441,0.021,,
442,0.021,,
443,0.021,,
444,0.021,,
445,0.021,,
446,0.021,,
447,0.021,,
448,0.02,,
449,0.02,,
450,0.019,,
451,0.019,,
452,0.019,,
453,0.019,,
454,0.019,,
455,0.019,,
456,0.019,,
457,0.018,,
458,0.018,,
459,0.018,,
460,0.018,,
461,0.019,,
462,0.018,,
463,0.018,,
464,0.018,,
465,0.018,,
466,0.018,,
467,0.017,,
468,0.017,,
469,0.017,,
470,0.017,,
471,0.016,,
472,0.016,,
473,0.016,,
474,0.016,,
475,0.015,,
476,0.015,,
477,0.016,,
478,0.016,,
479,0.016,,
480,0.015,,
