Wavelength (nm),Absorbance,Title,Time
190,0.026,8s_8oct2015,10/8/2015 10:50:20 AM
191,0.013,,
192,0.071,,
193,0.425,,
194,0.273,,
195,0.386,,
196,0.293,,
197,0.153,,
198,0.2,,
199,0.217,,
200,0.147,,
201,-0.038,,
202,-0.366,,
203,-0.264,,
204,0.103,,
205,0.045,,
206,-0.409,,
207,-0.598,,
208,-0.588,,
209,-0.188,,
210,0.141,,
211,0.117,,
212,0.268,,
213,0.073,,
214,0.106,,
215,0.082,,
216,-0.026,,
217,0.176,,
218,0.157,,
219,0.17,,
220,0.222,,
221,0.203,,
222,0.184,,
223,0.201,,
224,0.195,,
225,0.204,,
226,0.213,,
227,0.213,,
228,0.212,,
229,0.206,,
230,0.2,,
231,0.196,,
232,0.194,,
233,0.19,,
234,0.187,,
235,0.184,,
236,0.183,,
237,0.183,,
238,0.181,,
239,0.178,,
240,0.178,,
241,0.178,,
242,0.177,,
243,0.175,,
244,0.171,,
245,0.171,,
246,0.171,,
247,0.172,,
248,0.173,,
249,0.171,,
250,0.169,,
251,0.167,,
252,0.167,,
253,0.167,,
254,0.166,,
255,0.165,,
256,0.165,,
257,0.163,,
258,0.164,,
259,0.164,,
260,0.163,,
261,0.162,,
262,0.16,,
263,0.159,,
264,0.157,,
265,0.157,,
266,0.156,,
267,0.155,,
268,0.154,,
269,0.152,,
270,0.151,,
271,0.15,,
272,0.148,,
273,0.145,,
274,0.143,,
275,0.142,,
276,0.142,,
277,0.141,,
278,0.14,,
279,0.139,,
280,0.138,,
281,0.136,,
282,0.134,,
283,0.133,,
284,0.131,,
285,0.129,,
286,0.127,,
287,0.126,,
288,0.126,,
289,0.125,,
290,0.123,,
291,0.121,,
292,0.119,,
293,0.119,,
294,0.119,,
295,0.118,,
296,0.118,,
297,0.117,,
298,0.115,,
299,0.114,,
300,0.112,,
301,0.111,,
302,0.11,,
303,0.108,,
304,0.108,,
305,0.107,,
306,0.106,,
307,0.105,,
308,0.104,,
309,0.103,,
310,0.103,,
311,0.101,,
312,0.099,,
313,0.098,,
314,0.098,,
315,0.098,,
316,0.096,,
317,0.095,,
318,0.094,,
319,0.094,,
320,0.092,,
321,0.091,,
322,0.091,,
323,0.092,,
324,0.091,,
325,0.089,,
326,0.088,,
327,0.087,,
328,0.087,,
329,0.086,,
330,0.085,,
331,0.083,,
332,0.082,,
333,0.082,,
334,0.082,,
335,0.08,,
336,0.079,,
337,0.079,,
338,0.079,,
339,0.078,,
340,0.076,,
341,0.076,,
342,0.075,,
343,0.076,,
344,0.075,,
345,0.074,,
346,0.074,,
347,0.073,,
348,0.073,,
349,0.073,,
350,0.072,,
351,0.071,,
352,0.07,,
353,0.069,,
354,0.068,,
355,0.065,,
356,0.066,,
357,0.067,,
358,0.066,,
359,0.066,,
360,0.065,,
361,0.066,,
362,0.066,,
363,0.063,,
364,0.061,,
365,0.061,,
366,0.062,,
367,0.062,,
368,0.061,,
369,0.06,,
370,0.059,,
371,0.06,,
372,0.059,,
373,0.058,,
374,0.057,,
375,0.056,,
376,0.056,,
377,0.054,,
378,0.053,,
379,0.053,,
380,0.052,,
381,0.052,,
382,0.051,,
383,0.05,,
384,0.05,,
385,0.05,,
386,0.051,,
387,0.05,,
388,0.05,,
389,0.049,,
390,0.048,,
391,0.049,,
392,0.05,,
393,0.05,,
394,0.049,,
395,0.047,,
396,0.045,,
397,0.044,,
398,0.043,,
399,0.043,,
400,0.043,,
401,0.043,,
402,0.043,,
403,0.044,,
404,0.044,,
405,0.044,,
406,0.044,,
407,0.043,,
408,0.043,,
409,0.042,,
410,0.043,,
411,0.042,,
412,0.041,,
413,0.04,,
414,0.04,,
415,0.04,,
416,0.041,,
417,0.04,,
418,0.039,,
419,0.039,,
420,0.037,,
421,0.037,,
422,0.036,,
423,0.035,,
424,0.035,,
425,0.035,,
426,0.035,,
427,0.034,,
428,0.034,,
429,0.033,,
430,0.034,,
431,0.034,,
432,0.034,,
433,0.034,,
434,0.035,,
435,0.034,,
436,0.034,,
437,0.034,,
438,0.034,,
439,0.033,,
440,0.032,,
441,0.032,,
442,0.031,,
443,0.032,,
444,0.031,,
445,0.03,,
446,0.03,,
447,0.03,,
448,0.03,,
449,0.029,,
450,0.029,,
451,0.029,,
