Wavelength (nm),Absorbance,Title,Time
220,0.29,10LS_22sept2015,10/15/2015 11:01:12 AM
221,0.281,,
222,0.297,,
223,0.279,,
224,0.276,,
225,0.285,,
226,0.287,,
227,0.287,,
228,0.287,,
229,0.283,,
230,0.28,,
231,0.271,,
232,0.263,,
233,0.26,,
234,0.254,,
235,0.251,,
236,0.242,,
237,0.237,,
238,0.234,,
239,0.228,,
240,0.227,,
241,0.226,,
242,0.226,,
243,0.224,,
244,0.22,,
245,0.217,,
246,0.216,,
247,0.215,,
248,0.213,,
249,0.21,,
250,0.205,,
251,0.205,,
252,0.205,,
253,0.203,,
254,0.2,,
255,0.197,,
256,0.197,,
257,0.197,,
258,0.196,,
259,0.195,,
260,0.193,,
261,0.191,,
262,0.189,,
263,0.186,,
264,0.184,,
265,0.183,,
266,0.182,,
267,0.182,,
268,0.18,,
269,0.178,,
270,0.177,,
271,0.176,,
272,0.174,,
273,0.171,,
274,0.168,,
275,0.166,,
276,0.165,,
277,0.163,,
278,0.161,,
279,0.158,,
280,0.156,,
281,0.154,,
282,0.152,,
283,0.15,,
284,0.148,,
285,0.146,,
286,0.144,,
287,0.141,,
288,0.139,,
289,0.136,,
290,0.135,,
291,0.133,,
292,0.132,,
293,0.13,,
294,0.128,,
295,0.127,,
296,0.125,,
297,0.124,,
298,0.121,,
299,0.119,,
300,0.117,,
301,0.116,,
302,0.115,,
303,0.114,,
304,0.113,,
305,0.111,,
306,0.109,,
307,0.107,,
308,0.106,,
309,0.104,,
310,0.103,,
311,0.101,,
312,0.1,,
313,0.099,,
314,0.098,,
315,0.097,,
316,0.096,,
317,0.095,,
318,0.093,,
319,0.091,,
320,0.09,,
321,0.089,,
322,0.089,,
323,0.087,,
324,0.086,,
325,0.084,,
326,0.083,,
327,0.082,,
328,0.081,,
329,0.081,,
330,0.08,,
331,0.079,,
332,0.076,,
333,0.075,,
334,0.074,,
335,0.073,,
336,0.073,,
337,0.073,,
338,0.073,,
339,0.071,,
340,0.07,,
341,0.069,,
342,0.069,,
343,0.066,,
344,0.065,,
345,0.066,,
346,0.066,,
347,0.065,,
348,0.063,,
349,0.062,,
350,0.061,,
351,0.06,,
352,0.061,,
353,0.06,,
354,0.059,,
355,0.058,,
356,0.056,,
357,0.056,,
358,0.055,,
359,0.055,,
360,0.054,,
361,0.054,,
362,0.053,,
363,0.051,,
364,0.05,,
365,0.05,,
366,0.051,,
367,0.051,,
368,0.049,,
369,0.048,,
370,0.047,,
371,0.047,,
372,0.047,,
373,0.046,,
374,0.045,,
375,0.044,,
376,0.043,,
377,0.042,,
378,0.042,,
379,0.043,,
380,0.042,,
381,0.043,,
382,0.042,,
383,0.04,,
384,0.038,,
385,0.037,,
386,0.037,,
387,0.037,,
388,0.036,,
389,0.036,,
390,0.036,,
391,0.036,,
392,0.036,,
393,0.037,,
394,0.037,,
395,0.036,,
396,0.034,,
397,0.031,,
398,0.031,,
399,0.031,,
400,0.03,,
401,0.029,,
402,0.03,,
403,0.03,,
404,0.031,,
405,0.03,,
406,0.03,,
407,0.03,,
408,0.03,,
409,0.03,,
410,0.029,,
411,0.029,,
412,0.028,,
413,0.026,,
414,0.027,,
415,0.028,,
416,0.027,,
417,0.026,,
418,0.026,,
419,0.025,,
420,0.024,,
421,0.024,,
422,0.024,,
423,0.023,,
424,0.022,,
425,0.021,,
426,0.021,,
427,0.022,,
428,0.022,,
429,0.022,,
430,0.021,,
431,0.021,,
432,0.021,,
433,0.021,,
434,0.021,,
435,0.021,,
436,0.021,,
437,0.02,,
438,0.019,,
439,0.019,,
440,0.019,,
441,0.019,,
442,0.019,,
443,0.018,,
444,0.018,,
445,0.018,,
446,0.017,,
447,0.017,,
448,0.017,,
449,0.017,,
450,0.017,,
451,0.016,,
452,0.017,,
453,0.016,,
454,0.016,,
455,0.016,,
456,0.016,,
457,0.016,,
458,0.015,,
459,0.014,,
460,0.015,,
461,0.015,,
462,0.015,,
463,0.015,,
464,0.014,,
465,0.014,,
466,0.014,,
467,0.015,,
468,0.014,,
469,0.012,,
470,0.01,,
471,0.011,,
472,0.012,,
473,0.013,,
474,0.014,,
475,0.013,,
476,0.013,,
477,0.012,,
478,0.012,,
479,0.012,,
480,0.012,,
481,0.011,,
482,0.011,,
483,0.012,,
484,0.013,,
485,0.013,,
