Wavelength (nm),Absorbance,Title,Time
190,0.234,7LS_22oct2015,10/29/2015 9:34:28 AM
191,0.181,,
192,0.066,,
193,-0.228,,
194,-0.27,,
195,-0.233,,
196,-0.285,,
197,-0.266,,
198,-0.621,,
199,-0.415,,
200,-0.208,,
201,-0.137,,
202,0.076,,
203,0.317,,
204,0.38,,
205,0.192,,
206,0.127,,
207,0.097,,
208,0.495,,
209,0.493,,
210,0.383,,
211,0.115,,
212,0.185,,
213,0.241,,
214,-0.001,,
215,-0.085,,
216,-0.214,,
217,0.133,,
218,0.315,,
219,0.303,,
220,0.271,,
221,0.214,,
222,0.221,,
223,0.241,,
224,0.252,,
225,0.25,,
226,0.244,,
227,0.246,,
228,0.245,,
229,0.241,,
230,0.237,,
231,0.231,,
232,0.225,,
233,0.219,,
234,0.216,,
235,0.213,,
236,0.213,,
237,0.21,,
238,0.207,,
239,0.205,,
240,0.202,,
241,0.202,,
242,0.2,,
243,0.197,,
244,0.195,,
245,0.195,,
246,0.195,,
247,0.195,,
248,0.192,,
249,0.188,,
250,0.186,,
251,0.185,,
252,0.183,,
253,0.183,,
254,0.182,,
255,0.179,,
256,0.178,,
257,0.176,,
258,0.175,,
259,0.176,,
260,0.174,,
261,0.172,,
262,0.17,,
263,0.169,,
264,0.168,,
265,0.166,,
266,0.166,,
267,0.164,,
268,0.163,,
269,0.16,,
270,0.158,,
271,0.157,,
272,0.155,,
273,0.152,,
274,0.151,,
275,0.15,,
276,0.148,,
277,0.147,,
278,0.145,,
279,0.144,,
280,0.142,,
281,0.14,,
282,0.138,,
283,0.136,,
284,0.134,,
285,0.132,,
286,0.129,,
287,0.128,,
288,0.127,,
289,0.126,,
290,0.124,,
291,0.121,,
292,0.119,,
293,0.119,,
294,0.118,,
295,0.117,,
296,0.115,,
297,0.114,,
298,0.111,,
299,0.11,,
300,0.108,,
301,0.107,,
302,0.105,,
303,0.104,,
304,0.104,,
305,0.102,,
306,0.101,,
307,0.099,,
308,0.097,,
309,0.097,,
310,0.096,,
311,0.095,,
312,0.094,,
313,0.093,,
314,0.091,,
