Wavelength (nm),Absorbance,Title,Time
190,0.191,8S_05nov2015,11/19/2015 11:19:39 AM
191,0.126,,
192,-0.035,,
193,-0.225,,
194,0.106,,
195,0.388,,
196,0.51,,
197,0.383,,
198,0.181,,
199,0.349,,
200,0.023,,
201,-0.197,,
202,-0.273,,
203,-0.212,,
204,0.007,,
205,-0.278,,
206,-0.291,,
207,-0.152,,
208,0.057,,
209,0.325,,
210,0.371,,
211,0.444,,
212,0.464,,
213,0.398,,
214,0.204,,
215,0.074,,
216,0.047,,
217,0.062,,
218,0.123,,
219,0.132,,
220,0.133,,
221,0.137,,
222,0.137,,
223,0.164,,
224,0.172,,
225,0.174,,
226,0.175,,
227,0.173,,
228,0.174,,
229,0.172,,
230,0.17,,
231,0.166,,
232,0.161,,
233,0.159,,
234,0.162,,
235,0.161,,
236,0.159,,
237,0.157,,
238,0.154,,
239,0.152,,
240,0.15,,
241,0.151,,
242,0.151,,
243,0.151,,
244,0.148,,
245,0.148,,
246,0.147,,
247,0.147,,
248,0.146,,
249,0.146,,
250,0.145,,
251,0.144,,
252,0.144,,
253,0.143,,
254,0.143,,
255,0.142,,
256,0.14,,
257,0.139,,
258,0.138,,
259,0.138,,
260,0.137,,
261,0.137,,
262,0.136,,
263,0.134,,
264,0.133,,
265,0.133,,
266,0.132,,
267,0.131,,
268,0.129,,
269,0.128,,
270,0.126,,
271,0.126,,
272,0.124,,
273,0.123,,
274,0.122,,
275,0.12,,
276,0.12,,
277,0.119,,
278,0.117,,
279,0.116,,
280,0.115,,
281,0.112,,
282,0.111,,
283,0.109,,
284,0.108,,
285,0.107,,
286,0.104,,
287,0.104,,
288,0.103,,
289,0.102,,
290,0.101,,
291,0.099,,
292,0.098,,
293,0.096,,
294,0.095,,
295,0.095,,
296,0.095,,
297,0.094,,
298,0.092,,
299,0.089,,
300,0.087,,
301,0.087,,
302,0.086,,
303,0.085,,
304,0.085,,
305,0.084,,
306,0.082,,
307,0.081,,
308,0.08,,
309,0.08,,
310,0.079,,
311,0.078,,
312,0.077,,
313,0.076,,
314,0.075,,
315,0.075,,
316,0.073,,
317,0.073,,
318,0.072,,
319,0.071,,
320,0.07,,
321,0.069,,
322,0.068,,
323,0.068,,
324,0.068,,
325,0.067,,
326,0.065,,
327,0.063,,
328,0.063,,
329,0.063,,
330,0.064,,
331,0.064,,
332,0.063,,
333,0.062,,
334,0.06,,
335,0.06,,
336,0.059,,
337,0.059,,
338,0.058,,
339,0.056,,
340,0.056,,
341,0.055,,
342,0.055,,
343,0.055,,
344,0.055,,
345,0.054,,
346,0.054,,
347,0.052,,
348,0.051,,
349,0.05,,
350,0.05,,
351,0.05,,
352,0.051,,
353,0.051,,
354,0.05,,
355,0.049,,
356,0.048,,
357,0.048,,
358,0.047,,
359,0.048,,
360,0.047,,
361,0.047,,
362,0.045,,
363,0.044,,
364,0.043,,
365,0.043,,
366,0.043,,
367,0.043,,
368,0.044,,
369,0.043,,
370,0.043,,
371,0.042,,
372,0.041,,
373,0.039,,
374,0.039,,
375,0.038,,
376,0.039,,
377,0.038,,
378,0.036,,
379,0.035,,
380,0.035,,
381,0.036,,
382,0.035,,
383,0.034,,
384,0.033,,
385,0.034,,
386,0.035,,
387,0.035,,
388,0.033,,
389,0.032,,
390,0.031,,
391,0.032,,
392,0.032,,
393,0.032,,
394,0.032,,
395,0.031,,
396,0.03,,
397,0.028,,
398,0.028,,
399,0.028,,
400,0.028,,
401,0.028,,
402,0.028,,
403,0.029,,
404,0.029,,
405,0.028,,
406,0.027,,
407,0.026,,
408,0.026,,
409,0.027,,
410,0.026,,
411,0.026,,
412,0.026,,
413,0.026,,
414,0.025,,
415,0.025,,
416,0.025,,
417,0.024,,
418,0.023,,
419,0.022,,
420,0.022,,
421,0.022,,
422,0.021,,
423,0.021,,
424,0.02,,
425,0.021,,
426,0.02,,
427,0.02,,
428,0.021,,
429,0.021,,
430,0.02,,
431,0.019,,
432,0.019,,
433,0.019,,
434,0.019,,
435,0.019,,
436,0.019,,
437,0.019,,
438,0.018,,
439,0.017,,
440,0.017,,
441,0.017,,
442,0.017,,
443,0.016,,
444,0.017,,
445,0.017,,
446,0.016,,
447,0.016,,
448,0.015,,
449,0.016,,
450,0.015,,
451,0.015,,
452,0.015,,
453,0.014,,
454,0.015,,
455,0.015,,
456,0.015,,
457,0.014,,
458,0.013,,
459,0.013,,
460,0.014,,
461,0.015,,
462,0.014,,
463,0.014,,
464,0.014,,
465,0.014,,
466,0.014,,
467,0.014,,
468,0.013,,
469,0.014,,
470,0.013,,
471,0.012,,
472,0.012,,
473,0.012,,
474,0.012,,
475,0.012,,
476,0.012,,
477,0.012,,
478,0.013,,
479,0.012,,
480,0.012,,
481,0.012,,
482,0.012,,
483,0.011,,
484,0.012,,
485,0.012,,
486,0.011,,
487,0.011,,
488,0.01,,
489,0.01,,
490,0.01,,
491,0.01,,
492,0.009,,
493,0.009,,
494,0.01,,
495,0.01,,
496,0.01,,
497,0.011,,
498,0.01,,
499,0.01,,
500,0.01,,
501,0.01,,
502,0.01,,
503,0.009,,
504,0.01,,
505,0.01,,
506,0.01,,
507,0.01,,
508,0.009,,
509,0.009,,
510,0.009,,
511,0.009,,
512,0.008,,
513,0.008,,
514,0.009,,
515,0.008,,
516,0.008,,
517,0.008,,
518,0.008,,
519,0.008,,
520,0.008,,
521,0.008,,
522,0.008,,
523,0.008,,
524,0.008,,
525,0.007,,
526,0.007,,
527,0.007,,
528,0.008,,
529,0.007,,
530,0.007,,
531,0.007,,
532,0.007,,
533,0.007,,
534,0.007,,
535,0.007,,
536,0.007,,
537,0.007,,
538,0.007,,
539,0.007,,
540,0.007,,
541,0.006,,
542,0.006,,
543,0.006,,
544,0.007,,
545,0.007,,
546,0.006,,
547,0.006,,
548,0.006,,
549,0.005,,
550,0.005,,
551,0.005,,
552,0.004,,
553,0.004,,
554,0.005,,
555,0.006,,
556,0.005,,
557,0.005,,
558,0.005,,
559,0.006,,
560,0.005,,
561,0.005,,
562,0.004,,
563,0.005,,
564,0.006,,
565,0.007,,
566,0.005,,
567,0.004,,
568,0.004,,
569,0.006,,
570,0.005,,
571,0.004,,
572,0.004,,
573,0.005,,
574,0.005,,
575,0.005,,
576,0.004,,
577,0.004,,
578,0.005,,
579,0.004,,
580,0.004,,
581,0.005,,
582,0.005,,
583,0.005,,
584,0.003,,
585,0.003,,
586,0.004,,
587,0.005,,
588,0.004,,
589,0.003,,
590,0.003,,
591,0.003,,
592,0.003,,
593,0.003,,
594,0.003,,
595,0.004,,
596,0.002,,
597,0.002,,
598,0.003,,
599,0.003,,
600,0.003,,
601,0.003,,
602,0.003,,
603,0.002,,
604,0.002,,
605,0.003,,
606,0.003,,
607,0.003,,
608,0.002,,
609,0.003,,
610,0.003,,
611,0.004,,
612,0.003,,
613,0.003,,
614,0.001,,
615,0.001,,
616,0.002,,
617,0.003,,
618,0.004,,
619,0.002,,
620,0.003,,
621,0.002,,
622,0.002,,
623,0.001,,
624,0.003,,
625,0.004,,
626,0.003,,
627,0.003,,
628,0.003,,
629,0.003,,
630,0.003,,
631,0.003,,
632,0.003,,
633,0.004,,
634,0.003,,
635,0.003,,
636,0.002,,
637,0.002,,
638,0.002,,
639,0.001,,
640,0.001,,
641,0.001,,
642,0.002,,
643,0.002,,
644,0.001,,
645,0.001,,
646,0.002,,
647,0.002,,
648,0.002,,
649,0.002,,
650,0.002,,
651,0.003,,
652,0.002,,
653,0.002,,
654,0.003,,
655,0.003,,
656,0.002,,
657,0.002,,
658,0.003,,
659,0.003,,
660,0.002,,
661,0.002,,
662,0.002,,
663,0.001,,
664,0.001,,
665,0.002,,
666,0.002,,
667,0.002,,
668,0.001,,
669,0,,
670,0.001,,
671,0.002,,
672,0.001,,
673,0.001,,
674,0.001,,
675,0.002,,
676,0.002,,
677,0.001,,
678,0,,
679,0,,
680,0.001,,
681,0.001,,
682,0,,
683,0.002,,
684,0.002,,
685,0.002,,
686,0,,
687,0.001,,
688,0.001,,
689,0.003,,
690,0.002,,
691,0.001,,
692,0.001,,
693,0.002,,
694,0.002,,
695,0.002,,
696,0.001,,
697,0.002,,
698,0.002,,
699,0.001,,
700,0,,
701,0.001,,
702,0.001,,
703,0.001,,
704,0,,
705,0.001,,
706,0.002,,
707,0.002,,
708,0.001,,
709,0.001,,
710,0.001,,
711,0.001,,
712,0.001,,
713,0.002,,
714,0.001,,
715,0.001,,
716,0.002,,
717,0.003,,
718,0.003,,
719,0.001,,
720,0.001,,
721,0.002,,
722,0.002,,
723,0.003,,
724,0.001,,
725,0,,
726,0.001,,
727,0.002,,
728,0.001,,
729,0.001,,
730,0.001,,
731,0.001,,
732,0,,
733,0.001,,
734,0.001,,
735,0,,
736,-0.003,,
737,-0.002,,
738,-0.002,,
739,0.001,,
740,-0.001,,
741,0,,
742,-0.002,,
743,0,,
744,0.001,,
745,0.002,,
746,0.001,,
747,0.002,,
748,0.002,,
749,0.001,,
750,0,,
751,0,,
752,0.001,,
753,0.003,,
754,0.003,,
755,-0.001,,
756,0.001,,
757,0.002,,
758,0.002,,
759,-0.002,,
760,0,,
761,-0.001,,
762,0,,
763,0,,
764,0.002,,
765,0,,
766,0,,
767,0.001,,
768,0.002,,
769,0.002,,
770,0.002,,
771,-0.001,,
772,-0.001,,
773,-0.001,,
774,0.003,,
775,0.003,,
776,0.003,,
777,0,,
778,-0.002,,
779,-0.002,,
780,-0.001,,
781,0.003,,
782,0.003,,
783,-0.001,,
784,0.001,,
785,0.005,,
786,0.003,,
787,-0.003,,
788,-0.005,,
789,-0.002,,
790,0.002,,
791,0.001,,
792,0.001,,
793,0.001,,
794,0.002,,
795,0.002,,
796,0,,
797,-0.002,,
798,-0.002,,
799,-0.003,,
800,0,,
801,-0.001,,
802,-0.001,,
803,-0.004,,
804,-0.002,,
805,-0.005,,
806,-0.004,,
807,-0.002,,
808,0,,
809,-0.004,,
810,-0.004,,
811,0.001,,
812,0.001,,
813,0.004,,
814,0.007,,
815,0.008,,
816,0.001,,
817,0.001,,
818,0.002,,
819,0.005,,
820,0.003,,
821,0.006,,
822,0.004,,
823,0,,
824,-0.001,,
825,0.001,,
826,0.002,,
827,0.002,,
828,0.002,,
829,0.002,,
830,-0.001,,
831,0,,
832,-0.001,,
833,-0.001,,
834,-0.002,,
835,0,,
836,-0.002,,
837,-0.003,,
838,0,,
839,0.003,,
840,0.002,,
