Wavelength (nm),Absorbance,Title,Time
220,0.155,12S_22sept2015,10/15/2015 10:57:54 AM
221,0.229,,
222,0.217,,
223,0.22,,
224,0.215,,
225,0.225,,
226,0.224,,
227,0.222,,
228,0.223,,
229,0.221,,
230,0.221,,
231,0.212,,
232,0.205,,
233,0.2,,
234,0.197,,
235,0.195,,
236,0.188,,
237,0.184,,
238,0.182,,
239,0.179,,
240,0.178,,
241,0.177,,
242,0.177,,
243,0.176,,
244,0.173,,
245,0.17,,
246,0.17,,
247,0.17,,
248,0.17,,
249,0.169,,
250,0.165,,
251,0.164,,
252,0.163,,
253,0.161,,
254,0.161,,
255,0.159,,
256,0.159,,
257,0.159,,
258,0.158,,
259,0.158,,
260,0.157,,
261,0.156,,
262,0.153,,
263,0.152,,
264,0.151,,
265,0.151,,
266,0.15,,
267,0.15,,
268,0.149,,
269,0.148,,
270,0.146,,
271,0.145,,
272,0.144,,
273,0.141,,
274,0.139,,
275,0.137,,
276,0.137,,
277,0.136,,
278,0.134,,
279,0.131,,
280,0.129,,
281,0.128,,
282,0.126,,
283,0.124,,
284,0.122,,
285,0.12,,
286,0.118,,
287,0.115,,
288,0.113,,
289,0.111,,
290,0.11,,
291,0.109,,
292,0.107,,
293,0.104,,
294,0.102,,
295,0.1,,
296,0.099,,
297,0.099,,
298,0.096,,
299,0.094,,
300,0.091,,
301,0.09,,
302,0.089,,
303,0.087,,
304,0.085,,
305,0.082,,
306,0.08,,
307,0.079,,
308,0.078,,
309,0.076,,
310,0.075,,
311,0.073,,
312,0.072,,
313,0.07,,
314,0.069,,
315,0.069,,
316,0.068,,
317,0.067,,
318,0.065,,
319,0.063,,
320,0.062,,
321,0.061,,
322,0.06,,
323,0.059,,
324,0.058,,
325,0.057,,
326,0.056,,
327,0.056,,
328,0.055,,
329,0.054,,
330,0.053,,
331,0.052,,
332,0.051,,
333,0.051,,
334,0.05,,
335,0.05,,
336,0.05,,
337,0.049,,
338,0.048,,
339,0.047,,
340,0.046,,
341,0.046,,
342,0.045,,
343,0.044,,
344,0.042,,
345,0.043,,
346,0.043,,
347,0.042,,
348,0.041,,
349,0.04,,
350,0.04,,
351,0.039,,
352,0.039,,
353,0.038,,
354,0.038,,
355,0.037,,
356,0.036,,
357,0.036,,
358,0.036,,
359,0.036,,
360,0.035,,
361,0.034,,
362,0.034,,
363,0.033,,
364,0.032,,
365,0.031,,
366,0.032,,
367,0.031,,
368,0.03,,
369,0.03,,
370,0.029,,
371,0.029,,
372,0.028,,
373,0.028,,
374,0.027,,
375,0.026,,
376,0.025,,
377,0.025,,
378,0.026,,
379,0.026,,
380,0.025,,
381,0.025,,
382,0.024,,
383,0.024,,
384,0.022,,
385,0.022,,
386,0.022,,
387,0.023,,
388,0.023,,
389,0.022,,
390,0.02,,
391,0.021,,
392,0.021,,
393,0.021,,
394,0.022,,
395,0.02,,
396,0.019,,
397,0.016,,
398,0.016,,
399,0.017,,
400,0.016,,
401,0.016,,
402,0.017,,
403,0.017,,
404,0.017,,
405,0.017,,
406,0.017,,
407,0.017,,
408,0.016,,
409,0.017,,
410,0.016,,
411,0.015,,
412,0.015,,
413,0.015,,
414,0.015,,
415,0.015,,
416,0.015,,
417,0.014,,
418,0.013,,
419,0.013,,
420,0.013,,
421,0.013,,
422,0.013,,
423,0.013,,
424,0.012,,
425,0.011,,
426,0.011,,
427,0.011,,
428,0.011,,
429,0.012,,
430,0.011,,
431,0.01,,
432,0.01,,
433,0.01,,
434,0.011,,
435,0.011,,
436,0.011,,
437,0.01,,
438,0.009,,
439,0.009,,
440,0.01,,
441,0.011,,
