bod,wl,abs
1,587,0.006
1,588,0.005
1,589,0.006
1,590,0.006
1,591,0.007
1,592,0.006
1,593,0.007
1,594,0.007
1,595,0.007
1,596,0.008
1,597,0.008
1,598,0.006
1,599,0.005
1,600,0.006
1,601,0.007
1,602,0.006
1,603,0.006
1,604,0.007
1,605,0.007
1,606,0.005
1,607,0.004
1,608,0.004
1,609,0.004
1,610,0.004
1,611,0.005
1,612,0.006
1,613,0.005
1,614,0.003
1,615,0.004
1,616,0.003
1,617,0.004
1,618,0.004
1,619,0.004
1,620,0.004
1,621,0.004
1,622,0.005
1,623,0.005
1,624,0.005
1,625,0.005
1,626,0.005
1,627,0.005
1,628,0.005
1,629,0.004
1,630,0.004
1,631,0.004
1,632,0.004
1,633,0.004
1,634,0.003
1,635,0.002
1,636,0.001
1,637,0.002
1,638,0.003
1,639,0.003
1,640,0.003
1,641,0.003
1,642,0.003
1,643,0.001
1,644,0.002
1,645,0.003
1,646,0.004
1,647,0.003
1,648,0.001
1,649,0.001
1,650,0.001
1,651,0.002
1,652,0.003
1,653,0.003
1,654,0.002
1,655,0
1,656,0
1,657,0.001
1,658,0.001
1,659,0.002
1,660,0.002
1,661,0.002
1,662,0.002
1,663,0.001
1,664,0.001
1,665,0.001
1,666,0.004
1,667,0.005
1,668,0.003
1,669,0.001
1,670,-0.001
1,671,0
1,672,0.001
1,673,0
1,674,-0.002
1,675,-0.002
1,676,0
1,677,0.001
1,678,0.003
1,679,0.002
1,680,0.001
1,681,0
1,682,-0.001
1,683,-0.001
1,684,-0.001
1,685,-0.001
1,686,-0.001
1,687,0
1,688,0.002
1,689,0
1,690,-0.003
1,691,-0.003
1,692,0
1,693,0.001
1,694,0
1,695,0.002
1,696,0.003
1,697,0.002
1,698,0
1,699,-0.001
1,700,0
1,701,0
1,702,-0.001
1,703,-0.001
1,704,0.001
1,705,0
1,706,-0.001
1,707,-0.002
1,708,0
1,709,-0.001
1,710,-0.001
1,711,-0.001
1,712,-0.002
1,713,-0.003
1,714,-0.003
1,715,-0.004
1,716,-0.002
1,717,-0.001
1,718,-0.001
1,719,-0.002
1,720,-0.003
1,721,-0.001
1,722,-0.001
1,723,-0.001
1,724,-0.001
1,725,-0.001
1,726,-0.002
1,727,-0.004
1,728,-0.003
1,729,-0.003
1,730,-0.001
1,731,0.001
1,732,-0.001
1,733,-0.004
1,734,-0.003
1,735,-0.001
1,736,0.001
1,737,0
1,738,0
1,739,-0.003
1,740,-0.002
1,741,-0.002
1,742,-0.002
1,743,-0.003
1,744,-0.002
1,745,-0.001
1,746,0.002
1,747,0.004
1,748,0.002
1,749,0.001
1,750,0
1,751,-0.002
1,752,-0.004
1,753,-0.004
1,754,0
1,755,0
1,756,-0.001
1,757,-0.005
1,758,-0.004
1,759,-0.001
1,760,0
1,761,-0.004
1,762,-0.005
1,763,-0.004
1,764,-0.003
1,765,-0.003
1,766,-0.002
1,767,-0.002
1,768,-0.003
1,769,-0.003
1,770,-0.002
1,771,-0.001
1,772,-0.001
1,773,-0.001
1,774,0.001
1,775,0
1,776,0
1,777,0.002
1,778,0.003
1,779,0.001
1,780,0
1,781,-0.002
1,782,-0.002
1,783,-0.001
1,784,-0.003
1,785,-0.008
1,786,-0.008
1,787,-0.006
1,788,-0.001
1,789,-0.002
1,790,-0.004
1,791,-0.003
1,792,0
1,793,-0.001
1,794,-0.004
1,795,-0.003
1,796,-0.003
1,797,0
1,798,-0.003
1,799,-0.004
1,800,-0.004
1,801,-0.002
1,802,-0.003
1,803,-0.005
1,804,-0.004
1,805,0.003
1,806,0.001
1,807,-0.004
1,808,-0.003
1,809,0.001
1,810,0
1,811,-0.002
1,812,-0.009
1,813,-0.014
1,814,-0.006
1,815,0.004
1,816,0.005
1,817,0.001
1,818,0.001
1,819,-0.002
1,820,-0.011
1,821,-0.013
1,822,-0.008
1,823,-0.004
1,824,-0.004
1,825,-0.003
1,826,-0.004
1,827,-0.004
1,828,-0.004
1,829,-0.004
1,830,-0.004
1,831,-0.003
1,832,-0.006
1,833,-0.009
1,834,-0.006
1,835,-0.004
1,836,-0.007
1,837,-0.005
1,838,0.002
1,839,-0.002
1,840,-0.011
2,190,-0.117
2,191,-0.028
2,192,-0.059
2,193,0.213
2,194,0.029
2,195,-0.04
2,196,0.124
2,197,0.179
2,198,0.26
2,199,0.173
2,200,-0.085
2,201,0.027
2,202,0.042
2,203,0.025
2,204,0.127
2,205,-0.106
2,206,-0.373
2,207,-0.526
2,208,-0.49
2,209,-0.156
2,210,0.076
2,211,0.131
2,212,0.224
2,213,0.052
2,214,-0.051
2,215,-0.096
2,216,-0.021
2,217,0.266
2,218,0.319
2,219,0.358
2,220,0.318
2,221,0.287
2,222,0.263
2,223,0.271
2,224,0.273
2,225,0.285
2,226,0.295
2,227,0.291
2,228,0.288
2,229,0.283
2,230,0.276
2,231,0.27
2,232,0.265
2,233,0.262
2,234,0.259
2,235,0.255
2,236,0.25
2,237,0.247
2,238,0.244
2,239,0.24
2,240,0.239
2,241,0.238
2,242,0.236
2,243,0.232
2,244,0.229
2,245,0.228
2,246,0.228
2,247,0.228
2,248,0.226
2,249,0.224
2,250,0.222
2,251,0.219
2,252,0.217
2,253,0.215
2,254,0.213
2,255,0.212
2,256,0.21
2,257,0.209
2,258,0.209
2,259,0.21
2,260,0.208
2,261,0.206
2,262,0.203
2,263,0.201
2,264,0.198
2,265,0.198
2,266,0.196
2,267,0.196
2,268,0.194
2,269,0.191
2,270,0.19
2,271,0.189
2,272,0.187
2,273,0.184
2,274,0.182
2,275,0.18
2,276,0.179
2,277,0.177
2,278,0.175
2,279,0.173
2,280,0.173
2,281,0.171
2,282,0.169
2,283,0.167
2,284,0.164
2,285,0.162
2,286,0.159
2,287,0.157
2,288,0.155
2,289,0.154
2,290,0.152
2,291,0.15
2,292,0.148
2,293,0.146
2,294,0.145
2,295,0.143
2,296,0.142
2,297,0.141
2,298,0.139
2,299,0.137
2,300,0.134
2,301,0.132
2,302,0.13
2,303,0.127
2,304,0.126
2,305,0.125
2,306,0.124
2,307,0.123
2,308,0.122
2,309,0.12
2,310,0.119
2,311,0.117
2,312,0.115
2,313,0.113
2,314,0.111
2,315,0.111
2,316,0.109
2,317,0.108
2,318,0.107
2,319,0.106
2,320,0.104
2,321,0.103
2,322,0.102
2,323,0.101
2,324,0.101
2,325,0.098
2,326,0.097
2,327,0.096
2,328,0.095
2,329,0.094
2,330,0.092
2,331,0.091
2,332,0.089
2,333,0.088
2,334,0.087
2,335,0.085
2,336,0.084
2,337,0.083
2,338,0.083
2,339,0.082
2,340,0.08
2,341,0.078
2,342,0.078
2,343,0.078
2,344,0.077
2,345,0.077
2,346,0.076
2,347,0.075
2,348,0.074
2,349,0.073
2,350,0.072
2,351,0.071
2,352,0.069
2,353,0.068
2,354,0.067
2,355,0.065
2,356,0.066
2,357,0.066
2,358,0.065
2,359,0.065
2,360,0.064
2,361,0.064
2,362,0.063
2,363,0.061
2,364,0.059
2,365,0.059
2,366,0.06
2,367,0.06
2,368,0.059
2,369,0.057
2,370,0.056
2,371,0.056
2,372,0.056
2,373,0.055
2,374,0.055
2,375,0.054
2,376,0.053
2,377,0.051
2,378,0.05
2,379,0.05
2,380,0.049
2,381,0.049
2,382,0.048
2,383,0.048
2,384,0.047
2,385,0.046
2,386,0.047
2,387,0.048
2,388,0.048
2,389,0.046
2,390,0.045
2,391,0.045
2,392,0.046
2,393,0.046
2,394,0.045
2,395,0.043
2,396,0.041
2,397,0.04
2,398,0.04
2,399,0.039
2,400,0.039
2,401,0.039
2,402,0.039
2,403,0.04
2,404,0.04
2,405,0.04
2,406,0.04
2,407,0.04
2,408,0.039
2,409,0.038
2,410,0.037
2,411,0.037
2,412,0.038
2,413,0.037
2,414,0.036
2,415,0.036
2,416,0.036
2,417,0.036
2,418,0.035
2,419,0.034
2,420,0.032
2,421,0.032
2,422,0.031
2,423,0.03
2,424,0.03
2,425,0.03
2,426,0.03
2,427,0.03
2,428,0.029
2,429,0.028
2,430,0.028
2,431,0.029
2,432,0.029
2,433,0.03
2,434,0.03
2,435,0.03
2,436,0.029
2,437,0.028
2,438,0.027
2,439,0.027
2,440,0.027
2,441,0.026
2,442,0.026
2,443,0.026
2,444,0.025
2,445,0.024
2,446,0.024
2,447,0.024
2,448,0.024
2,449,0.024
2,450,0.023
2,451,0.023
2,452,0.022
2,453,0.022
2,454,0.021
2,455,0.021
2,456,0.022
2,457,0.021
2,458,0.021
2,459,0.021
2,460,0.021
2,461,0.021
2,462,0.022
2,463,0.022
2,464,0.021
2,465,0.019
2,466,0.019
2,467,0.02
2,468,0.02
2,469,0.02
2,470,0.018
2,471,0.017
2,472,0.018
2,473,0.019
2,474,0.019
2,475,0.019
2,476,0.019
2,477,0.019
2,478,0.018
2,479,0.018
2,480,0.016
2,481,0.016
2,482,0.017
2,483,0.018
2,484,0.018
2,485,0.017
2,486,0.016
2,487,0.016
2,488,0.015
2,489,0.015
2,490,0.015
2,491,0.016
2,492,0.015
2,493,0.016
2,494,0.015
2,495,0.015
2,496,0.016
2,497,0.016
2,498,0.016
2,499,0.016
2,500,0.016
2,501,0.016
2,502,0.015
2,503,0.013
2,504,0.014
2,505,0.014
2,506,0.014
2,507,0.013
2,508,0.013
2,509,0.014
2,510,0.014
2,511,0.013
2,512,0.013
2,513,0.013
2,514,0.013
2,515,0.012
2,516,0.011
2,517,0.011
2,518,0.011
2,519,0.012
2,520,0.013
2,521,0.013
2,522,0.012
2,523,0.012
2,524,0.012
2,525,0.011
2,526,0.01
2,527,0.01
2,528,0.011
2,529,0.011
2,530,0.011
2,531,0.011
2,532,0.012
2,533,0.012
